Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid
962,962,0,7715,0,0,e126,001c,8486,7715,0
963,963,0,7715,0,0,1eab,001c,7851,7715,0
964,964,0,7715,0,0,1f48,001c,8008,7715,0
965,965,0,7715,0,0,e1c8,001c,8648,7715,0
966,966,0,7715,0,0,e0fa,001c,8442,7715,0
967,967,0,7715,0,0,1e64,001c,7780,7715,0
968,968,0,7715,0,0,1f5f,001c,8031,7715,0
969,969,0,7715,0,0,e1da,001c,8666,7715,0
970,970,0,7715,0,0,e098,001c,8344,7715,0
971,971,0,7715,0,0,1e60,001c,7776,7715,0
972,972,0,7715,0,0,1fd2,001c,8146,7715,0
973,973,0,7715,0,0,e1db,001c,8667,7715,0
974,974,0,7715,0,0,e032,001c,8242,7715,0
975,975,0,7715,0,0,1e4b,001c,7755,7715,0
976,976,0,7715,0,0,e01f,001c,8223,7715,0
977,977,0,7715,0,0,e1eb,001c,8683,7715,0
978,978,0,7715,0,0,1feb,001c,8171,7715,0
979,979,0,7715,0,0,1e43,001c,7747,7715,0
980,980,0,7715,0,0,e075,001c,8309,7715,0
981,981,0,7715,0,0,e1d5,001c,8661,7715,0
982,982,0,7715,0,0,1f9b,001c,8091,7715,0
983,983,0,7715,0,0,1e37,001c,7735,7715,0
984,984,0,7715,0,0,e0c4,001c,8388,7715,0
985,985,0,7715,0,0,e1cf,001c,8655,7715,0
986,986,0,7715,0,0,1f54,001c,8031,7715,0
987,987,0,7715,0,0,1fd5,001c,8085,7715,0
988,988,0,7715,0,0,fec3,001c,16065,7715,0
989,989,0,7715,0,0,e1fa,001c,8698,7715,0
990,990,0,7715,0,0,e1ba,001c,11706,7715,0
991,991,0,7715,0,0,1fbf,001c,8093,7715,0
992,992,0,7715,0,0,1ebb,001c,7867,7715,0
993,993,0,7715,0,0,e165,001c,8548,7715,0
994,994,0,7715,0,0,e175,001c,8565,7715,0
995,995,0,7715,0,0,1ebb,001c,7867,7715,0
996,996,0,7715,0,0,1ee3,001c,7907,7715,0
997,997,0,7715,0,0,e1b1,001b,8625,7715,0
998,998,0,7715,0,0,e12c,001b,8492,7715,0
999,999,0,7715,0,0,1e8b,001b,7819,7715,0
1000,1000,0,7715,0,0,1f4c,001a,8012,7715,0
1001,1001,0,7715,0,0,e1ba,001a,8634,7715,0
1002,1002,0,7715,0,0,e0f9,0019,8441,7715,0
1003,1003,0,7715,0,0,1e6f,0018,7791,7715,0
1004,1004,0,7715,0,0,1f84,0017,8068,7715,0
1005,1005,0,7715,0,0,e1eb,0017,8683,7715,0
1006,1006,0,7715,0,0,e085,0017,8325,7715,0
1007,1007,0,7715,0,0,1e50,0016,7760,7715,0
1008,1008,0,7715,0,0,1fe2,0015,8162,7715,0
1009,1009,0,7715,0,0,e1e5,0014,8677,7715,0
1010,1010,0,7715,0,0,e048,0012,8264,7715,0
1011,1011,0,7715,0,0,1e5d,0011,7773,7715,0
1012,1012,0,7715,0,0,e032,0010,8242,7715,0
1013,1013,0,7715,0,0,e1f0,000f,8688,7715,0
1014,1014,0,7715,0,0,e003,000d,8195,7715,0
1015,1015,0,7715,0,0,1e5a,000c,7770,7715,0
1016,1016,0,7715,0,0,e067,000a,8295,7715,0
1017,1017,0,7715,0,0,e1c4,0008,8644,7715,0
1018,1018,0,7715,0,0,1fbd,0007,8125,7715,0
1019,1019,0,7715,0,0,1e89,0005,7817,7715,0
1020,1020,0,7715,0,0,e0cb,0003,8395,7715,0
1021,1021,0,7715,0,0,e1aa,0001,8618,7715,0
1022,1022,0,7715,0,0,1fb1,ffff,7995,7715,0
1023,1023,0,7715,0,0,1fbf,fffd,8127,7715,0
1024,1024,0,7715,0,0,ff9e,fffb,16286,7715,0
1025,1025,0,7715,0,0,e1bb,fff8,8635,7715,0
1026,1026,0,7715,0,0,ffab,fff6,16299,7715,0
1027,1027,0,7715,0,0,1fad,fff3,8105,7715,0
1028,1028,0,7715,0,0,1eb6,fff1,7862,7715,0
1029,1029,0,7715,0,0,e17d,ffee,8573,7715,0
1030,1030,0,7715,0,0,e173,ffeb,8563,7715,0
1031,1031,0,7715,0,0,1ed2,ffe8,7890,7715,0
1032,1032,0,7715,0,0,1ee7,ffe5,7911,7715,0
1033,1033,0,7715,0,0,e18d,ffe2,8589,7715,0
1034,1034,0,7715,0,0,e12b,ffdf,8491,7715,0
1035,1035,0,7715,0,0,1e9d,ffdc,7837,7715,0
1036,1036,0,7715,0,0,1f33,ffd8,7987,7715,0
1037,1037,0,7715,0,0,e19b,ffd5,8603,7715,0
1038,1038,0,7715,0,0,e0f1,ffd1,8433,7715,0
1039,1039,0,7715,0,0,1e7f,ffce,7807,7715,0
1040,1040,0,7715,0,0,1f79,ffca,8057,7715,0
1041,1041,0,7715,0,0,e1bd,ffc6,8637,7715,0
1042,1042,0,7715,0,0,e077,ffc6,8311,7715,0
1043,1043,0,7715,0,0,1e36,ffc2,7734,7715,0
1044,1044,0,7715,0,0,1fb6,ffbe,8118,7715,0
1045,1045,0,7715,0,0,e1e0,ffb9,8672,7715,0
1046,1046,0,7715,0,0,e03d,ffb5,8253,7715,0
1047,1047,0,7715,0,0,1e34,ffb1,7732,7715,0
1048,1048,0,7715,0,0,e01a,ffac,8218,7715,0
1049,1049,0,7715,0,0,e1f9,ffa7,8697,7715,0
1050,1050,0,7715,0,0,1ff6,ffa2,8182,7715,0
1051,1051,0,7715,0,0,1e50,ff9d,7760,7715,0
1052,1052,0,7715,0,0,e076,ff98,8310,7715,0
1053,1053,0,7715,0,0,e1cc,ff93,8652,7715,0
1054,1054,0,7715,0,0,1fa8,ff8e,8104,7715,0
1055,1055,0,7715,0,0,1e71,ff88,7793,7715,0
1056,1056,0,7715,0,0,e2c3,ff82,8419,7715,0
1057,1057,0,7715,0,0,e1c2,ff7d,8642,7715,0
1058,1058,0,7715,0,0,1f42,ff77,8002,7715,0
1059,1059,0,7715,0,0,1fc7,ff71,8071,7715,0
1060,1060,0,7715,0,0,3e9d,ff6a,16005,7715,0
1061,1061,0,7715,0,0,e17f,ff64,8575,7715,0
1062,1062,0,7715,0,0,e179,ff5d,8569,7715,0
1063,1063,0,7715,0,0,1ede,ff57,7894,7715,0
1064,1064,0,7715,0,0,1eac,ff50,7852,7715,0
1065,1065,0,7715,0,0,e16e,ff49,8558,7715,0
1066,1066,0,7715,0,0,e16c,ff42,8556,7715,0
1067,1067,0,7715,0,0,1eba,ff3b,7866,7715,0
1068,1068,0,7715,0,0,1edf,ff33,7903,7715,0
1069,1069,0,7715,0,0,e19d,ff2c,8605,7715,0
1070,1070,0,7715,0,0,e115,ff24,8469,7715,0
1071,1071,0,7715,0,0,1e74,ff1c,7796,7715,0
1072,1072,0,7715,0,0,1f3d,ff14,7997,7715,0
1073,1073,0,7715,0,0,e1b0,ff0c,8624,7715,0
1074,1074,0,7715,0,0,e0ce,ff03,8398,7715,0
1075,1075,0,7715,0,0,1e67,fefb,7783,7715,0
1076,1076,0,7715,0,0,1f84,fef2,8068,7715,0
1077,1077,0,7715,0,0,e1a8,fee9,8616,7715,0
1078,1078,0,7715,0,0,e079,fee9,8313,7715,0
1079,1079,0,7715,0,0,1e4d,fee0,7757,7715,0
1080,1080,0,7715,0,0,1fc9,fed7,8137,7715,0
1081,1081,0,7715,0,0,e1f7,fecd,8695,7715,0
1082,1082,0,7715,0,0,e03d,fec4,8253,7715,0
1083,1083,0,7715,0,0,1e31,feba,7729,7715,0
1084,1084,0,7715,0,0,e00d,feb0,8205,7715,0
1085,1085,0,7715,0,0,e1de,fea6,8670,7715,0
1086,1086,0,7715,0,0,1fe9,fe9c,8169,7715,0
1087,1087,0,7715,0,0,1e40,fe91,7744,7715,0
1088,1088,0,7715,0,0,e070,fe86,8304,7715,0
1089,1089,0,7715,0,0,e1d5,fe7c,8661,7715,0
1090,1090,0,7715,0,0,1f95,fe71,8085,7715,0
1091,1091,0,7715,0,0,1e68,fe65,7784,7715,0
1092,1092,0,7715,0,0,e2c5,fe5a,8421,7715,0
1093,1093,0,7715,0,0,e1c1,fe4e,8641,7715,0
1094,1094,0,7715,0,0,dfcf,fe43,8015,7715,0
1095,1095,0,7715,0,0,1f5e,fe37,8030,7715,0
1096,1096,0,7715,0,0,3f50,fe2a,16208,7715,0
1097,1097,0,7715,0,0,e1e5,fe1e,8677,7715,0
1098,1098,0,7715,0,0,e1c5,fe12,8645,7715,0
1099,1099,0,7715,0,0,1eea,fe05,7914,7715,0
1100,1100,0,7715,0,0,1eea,fdf8,7914,7715,0
1101,1101,0,7715,0,0,e19a,fdeb,8602,7715,0
1102,1102,0,7715,0,0,e14b,fdde,8523,7715,0
1103,1103,0,7715,0,0,1ebf,fdd0,7871,7715,0
1104,1104,0,7715,0,0,1ef3,fdc3,7923,7715,0
1105,1105,0,7715,0,0,e19e,fdb5,8606,7715,0
1106,1106,0,7715,0,0,e135,fda7,8501,7715,0
1107,1107,0,7715,0,0,1e85,fd99,7813,7715,0
1108,1108,0,7715,0,0,1f83,fd8a,8067,7715,0
1109,1109,0,7715,0,0,e1e4,fd7c,8676,7715,0
1110,1110,0,7715,0,0,e0c4,fd6d,8388,7715,0
1111,1111,0,7715,0,0,1e79,fd5e,7801,7715,0
1112,1112,0,7715,0,0,1fb7,fd4f,8119,7715,0
1113,1113,0,7715,0,0,e20c,fd40,8716,7715,0
1114,1114,0,7715,0,0,e0c3,fd40,8387,7715,0
1115,1115,0,7715,0,0,1e64,fd30,7780,7715,0
1116,1116,0,7715,0,0,1ff3,fd21,8179,7715,0
1117,1117,0,7715,0,0,e203,fd11,8707,7715,0
1118,1118,0,7715,0,0,e055,fd01,8277,7715,0
1119,1119,0,7715,0,0,1e6e,fcf1,7790,7715,0
1120,1120,0,7715,0,0,e036,fce1,8246,7715,0
1121,1121,0,7715,0,0,e21a,fcd0,8730,7715,0
1122,1122,0,7715,0,0,e007,fcc0,8199,7715,0
1123,1123,0,7715,0,0,1e61,fcaf,7777,7715,0
1124,1124,0,7715,0,0,e0a0,fc9e,8352,7715,0
1125,1125,0,7715,0,0,e1ea,fc8d,8682,7715,0
1126,1126,0,7715,0,0,1f9b,fc7b,8091,7715,0
1127,1127,0,7715,0,0,1e81,fc6a,7809,7715,0
1128,1128,0,7715,0,0,e2cc,fc58,8396,7715,0
1129,1129,0,7715,0,0,e1bd,fc47,8637,7715,0
1130,1130,0,7715,0,0,ddff,fc35,8061,7715,0
1131,1131,0,7715,0,0,1fcb,fc23,8139,7715,0
1132,1132,0,7715,0,0,3e97,fc11,16007,7715,0
1133,1133,0,7715,0,0,e176,fbfe,8566,7715,0
1134,1134,0,7715,0,0,e976,fbec,11638,7715,0
1135,1135,0,7715,0,0,1eed,fbda,7917,7715,0
1136,1136,0,7715,0,0,1ed9,fbc7,7897,7715,0
1137,1137,0,7715,0,0,e159,fbb4,8537,7715,0
1138,1138,0,7715,0,0,e135,fba1,8501,7715,0
1139,1139,0,7715,0,0,1ebf,fb8e,7871,7715,0
1140,1140,0,7715,0,0,1f0f,fb7b,7951,7715,0
1141,1141,0,7715,0,0,e19f,fb68,8607,7715,0
1142,1142,0,7715,0,0,e125,fb55,8485,7715,0
1143,1143,0,7715,0,0,1e70,fb41,7792,7715,0
1144,1144,0,7715,0,0,1f56,fb2e,8022,7715,0
1145,1145,0,7715,0,0,e1de,fb1a,8670,7715,0
1146,1146,0,7715,0,0,e0fb,fb07,8443,7715,0
1147,1147,0,7715,0,0,1e89,faf3,7817,7715,0
1148,1148,0,7715,0,0,1fa5,fadf,8101,7715,0
1149,1149,0,7715,0,0,e1dc,fadf,8668,7715,0
1150,1150,0,7715,0,0,e092,facc,8338,7715,0
1151,1151,0,7715,0,0,1e70,fab8,7792,7715,0
1152,1152,0,7715,0,0,1fed,faa4,8173,7715,0
1153,1153,0,7715,0,0,e1e3,fa90,8675,7715,0
1154,1154,0,7715,0,0,e02a,fa7c,8234,7715,0
1155,1155,0,7715,0,0,1e74,fa68,7796,7715,0
1156,1156,0,7715,0,0,e049,fa54,8265,7715,0
1157,1157,0,7715,0,0,e1e3,fa40,8675,7715,0
1158,1158,0,7715,0,0,1fd1,fa2c,8145,7715,0
1159,1159,0,7715,0,0,1e57,fa18,7767,7715,0
1160,1160,0,7715,0,0,e0a5,fa04,8357,7715,0
1161,1161,0,7715,0,0,e1f7,f9f0,8695,7715,0
1162,1162,0,7715,0,0,1f8c,f9dc,8076,7715,0
1163,1163,0,7715,0,0,1e6c,f9c8,7788,7715,0
1164,1164,0,7715,0,0,e2f3,f9b4,8435,7715,0
1165,1165,0,7715,0,0,e1b8,f9a1,8635,7715,0
1166,1166,0,7715,0,0,fdeb,f98d,8170,7715,0
1167,1167,0,7715,0,0,1fc7,f979,8135,7715,0
1168,1168,0,7715,0,0,1e86,f965,16006,7715,0
1169,1169,0,7715,0,0,e16d,f952,8557,7715,0
1170,1170,0,7715,0,0,ed6d,f93f,11629,7715,0
1171,1171,0,7715,0,0,1edd,f92b,7885,7715,0
1172,1172,0,7715,0,0,1ed1,f918,7889,7715,0
1173,1173,0,7715,0,0,e14e,f905,8526,7715,0
1174,1174,0,7715,0,0,e13c,f8f2,8508,7715,0
1175,1175,0,7715,0,0,1eb6,f8df,7862,7715,0
1176,1176,0,7715,0,0,1f10,f8cd,7952,7715,0
1177,1177,0,7715,0,0,e1ba,f8ba,8634,7715,0
1178,1178,0,7715,0,0,e152,f8a8,8530,7715,0
1179,1179,0,7715,0,0,1e88,f896,7816,7715,0
1180,1180,0,7715,0,0,1f44,f884,8004,7715,0
1181,1181,0,7715,0,0,e19a,f872,8602,7715,0
1182,1182,0,7715,0,0,e0ab,f860,8363,7715,0
1183,1183,0,7715,0,0,1e3c,f84f,7740,7715,0
1184,1184,0,7715,0,0,1f77,f83e,8055,7715,0
1185,1185,0,7715,0,0,e1b4,f83e,8628,7715,0
1186,1186,0,7715,0,0,e064,f82d,8292,7715,0
1187,1187,0,7715,0,0,1e2f,f81d,7727,7715,0
1188,1188,0,7715,0,0,1fc6,f80d,8134,7715,0
1189,1189,0,7715,0,0,e1c9,f7fd,8649,7715,0
1190,1190,0,7715,0,0,e00a,f7ed,8202,7715,0
1191,1191,0,7715,0,0,1e36,f7de,7734,7715,0
1192,1192,0,7715,0,0,e00e,f7cf,8206,7715,0
1193,1193,0,7715,0,0,e1ad,f7c0,8621,7715,0
1194,1194,0,7715,0,0,1fb7,f7b2,8119,7715,0
1195,1195,0,7715,0,0,1e26,f7a4,7718,7715,0
1196,1196,0,7715,0,0,e050,f796,8272,7715,0
1197,1197,0,7715,0,0,e18a,f789,8586,7715,0
1198,1198,0,7715,0,0,1f46,f77c,8006,7715,0
1199,1199,0,7715,0,0,1e27,f770,7719,7715,0
1200,1200,0,7715,0,0,e2b4,f764,8375,7715,0
1201,1201,0,7715,0,0,e17d,f758,8573,7715,0
1202,1202,0,7715,0,0,ff7d,f74d,8061,7715,0
1203,1203,0,7715,0,0,1f4d,f742,8013,7715,0
1204,1204,0,7715,0,0,1e4f,f738,7756,7715,0
1205,1205,0,7715,0,0,e1ff,f72f,8703,7715,0
1206,1206,0,7715,0,0,e16d,f726,8557,7715,0
1207,1207,0,7715,0,0,1ec6,f71d,7872,7715,0
1208,1208,0,7715,0,0,1e86,f715,7814,7715,0
1209,1209,0,7715,0,0,e138,f70d,8504,7715,0
1210,1210,0,7715,0,0,e119,f707,8473,7715,0
1211,1211,0,7715,0,0,1e63,f700,7779,7715,0
1212,1212,0,7715,0,0,1ece,f6fa,7886,7715,0
1213,1213,0,7715,0,0,e16a,f6f5,8554,7715,0
1214,1214,0,7715,0,0,e0c2,f6f1,8386,7715,0
1215,1215,0,7715,0,0,1e45,f6ed,7749,7715,0
1216,1216,0,7715,0,0,1f34,f6ea,7988,7715,0
1217,1217,0,7715,0,0,e1a4,f6e7,8612,7715,0
1218,1218,0,7715,0,0,e090,f6e5,8336,7715,0
1219,1219,0,7715,0,0,1e28,f6e4,7720,7715,0
1220,1220,0,7715,0,0,1f76,f6e4,8054,7715,0
1221,1221,0,7715,0,0,e1c9,f6e4,8649,7715,0
1222,1222,0,7715,0,0,e035,f6e4,8245,7715,0
1223,1223,0,7715,0,0,1dfe,f6e5,7678,7715,0
1224,1224,0,7715,0,0,1fb6,f6e7,8118,7715,0
1225,1225,0,7715,0,0,e1b6,f6e9,8630,7715,0
1226,1226,0,7715,0,0,1fff,f6ed,8191,7715,0
1227,1227,0,7715,0,0,1e35,f6f1,7733,7715,0
1228,1228,0,7715,0,0,e01f,f6f6,8223,7715,0
1229,1229,0,7715,0,0,e1aa,f6fb,8618,7715,0
1230,1230,0,7715,0,0,1fc1,f702,8129,7715,0
1231,1231,0,7715,0,0,1e2a,f70a,7722,7715,0
1232,1232,0,7715,0,0,e06b,f712,8299,7715,0
1233,1233,0,7715,0,0,e1be,f71b,8638,7715,0
1234,1234,0,7715,0,0,1f47,f726,8007,7715,0
1235,1235,0,7715,0,0,1e32,f731,7730,7715,0
1236,1236,0,7715,0,0,e2ee,f73d,8958,7715,0
1237,1237,0,7715,0,0,e184,f74a,8590,7715,0
1238,1238,0,7715,0,0,fddd,f758,7620,7715,0
1239,1239,0,7715,0,0,1efd,f767,7933,7715,0
1240,1240,0,7715,0,0,1e84,f777,7812,7715,0
1241,1241,0,7715,0,0,e17b,f788,8571,7715,0
1242,1242,0,7715,0,0,e17b,f79a,8571,7715,0
1243,1243,0,7715,0,0,1ee4,f7ad,7904,7715,0
1244,1244,0,7715,0,0,1ec4,f7c1,7876,7715,0
1245,1245,0,7715,0,0,e14d,f7d7,8525,7715,0
1246,1246,0,7715,0,0,e121,f7ed,8481,7715,0
1247,1247,0,7715,0,0,1e8a,f805,7818,7715,0
1248,1248,0,7715,0,0,1f09,f81d,7945,7715,0
1249,1249,0,7715,0,0,e18b,f837,8587,7715,0
1250,1250,0,7715,0,0,e0e3,f852,8419,7715,0
1251,1251,0,7715,0,0,1e78,f86e,7800,7715,0
1252,1252,0,7715,0,0,1f73,f88b,8051,7715,0
1253,1253,0,7715,0,0,e1c0,f8aa,8640,7715,0
1254,1254,0,7715,0,0,e0af,f8c9,8367,7715,0
1255,1255,0,7715,0,0,1e63,f8ea,7779,7715,0
1256,1256,0,7715,0,0,1fa6,f90d,8102,7715,0
1257,1257,0,7715,0,0,e1cb,f90d,8651,7715,0
1258,1258,0,7715,0,0,e078,f930,8312,7715,0
1259,1259,0,7715,0,0,1e2f,f955,7727,7715,0
1260,1260,0,7715,0,0,1fd2,f97b,8146,7715,0
1261,1261,0,7715,0,0,e1e5,f9a2,8677,7715,0
1262,1262,0,7715,0,0,e00a,f9ca,8202,7715,0
1263,1263,0,7715,0,0,1e48,f9f4,7752,7715,0
1264,1264,0,7715,0,0,e053,fa20,8275,7715,0
1265,1265,0,7715,0,0,e1ee,fa4c,8686,7715,0
1266,1266,0,7715,0,0,1fe2,fa7a,8162,7715,0
1267,1267,0,7715,0,0,1e5c,faa9,7772,7715,0
1268,1268,0,7715,0,0,e089,fada,8329,7715,0
1269,1269,0,7715,0,0,e1d1,fb0c,8657,7715,0
1270,1270,0,7715,0,0,1f7c,fb40,8060,7715,0
1271,1271,0,7715,0,0,1e70,fb75,7792,7715,0
1272,1272,0,7715,0,0,e2fd,fbab,8957,7715,0
1273,1273,0,7715,0,0,e1b3,fbe3,8639,7715,0
1274,1274,0,7715,0,0,fdaf,fc1c,15791,7715,0
1275,1275,0,7715,0,0,1fde,fc57,8158,7715,0
1276,1276,0,7715,0,0,1ec6,fc93,7878,7715,0
1277,1277,0,7715,0,0,e1dd,fcd1,8669,7715,0
1278,1278,0,7715,0,0,e19c,fd10,8604,7715,0
1279,1279,0,7715,0,0,1ee7,fd51,7910,7715,0
1280,1280,0,7715,0,0,1ec7,fd93,7879,7715,0
1281,1281,0,7715,0,0,e186,fdd7,8582,7715,0
1282,1282,0,7715,0,0,e15c,fe1c,8540,7715,0
1283,1283,0,7715,0,0,1e9c,fe63,7836,7715,0
1284,1284,0,7715,0,0,1f0d,feab,7949,7715,0
1285,1285,0,7715,0,0,e1a7,fef5,8615,7715,0
1286,1286,0,7715,0,0,e0f4,ff41,8436,7715,0
1287,1287,0,7715,0,0,1e86,ff8e,7814,7715,0
1288,1288,0,7715,0,0,1f61,ffdc,8033,7715,0
1289,1289,0,7715,0,0,e1d1,002d,8657,7715,0
1290,1290,0,7715,0,0,e0af,007e,8367,7715,0
1291,1291,0,7715,0,0,1e58,00d2,7768,7715,0
1292,1292,0,7715,0,0,1f9d,0127,8093,7715,0
1293,1293,0,7715,0,0,e1be,0127,8638,7715,0
1294,1294,0,7715,0,0,e04a,017e,8266,7715,0
1295,1295,0,7715,0,0,1e55,01d6,7765,7715,0
1296,1296,0,7715,0,0,1fe7,0230,8167,7715,0
1297,1297,0,7715,0,0,e1bd,028c,8637,7715,0
1298,1298,0,7715,0,0,1ff1,02e9,8177,7715,0
1299,1299,0,7715,0,0,1e53,0348,7763,7715,0
1300,1300,0,7715,0,0,e038,03a8,8248,7715,0
1301,1301,0,7715,0,0,e1b9,040a,8633,7715,0
1302,1302,0,7715,0,0,1fa3,046e,8099,7715,0
1303,1303,0,7715,0,0,1e46,04d4,7750,7715,0
1304,1304,0,7715,0,0,e07c,053b,8316,7715,0
1305,1305,0,7715,0,0,e1b0,05a3,8624,7715,0
1306,1306,0,7715,0,0,1f64,060e,8036,7715,0
1307,1307,0,7715,0,0,1e3e,067a,7742,7715,0
1308,1308,0,7715,0,0,e2bb,06e8,8895,7715,0
1309,1309,0,7715,0,0,e1b3,0757,8635,7715,0
1310,1310,0,7715,0,0,fff9,07c8,16377,7715,0
1311,1311,0,7715,0,0,1efb,083b,7931,7715,0
1312,1312,0,7715,0,0,1e6a,08af,7786,7715,0
1313,1313,0,7715,0,0,e155,0926,8533,7715,0
1314,1314,0,7715,0,0,e15d,099d,11605,7715,0
1315,1315,0,7715,0,0,1e9f,0a17,7839,7715,0
1316,1316,0,7715,0,0,1ead,0a92,7853,7715,0
1317,1317,0,7715,0,0,e15c,0b0e,8540,7715,0
1318,1318,0,7715,0,0,e113,0b8d,8467,7715,0
1319,1319,0,7715,0,0,1e4d,0c0d,7757,7715,0
1320,1320,0,7715,0,0,1ed0,0c8f,7888,7715,0
1321,1321,0,7715,0,0,e178,0d12,8568,7715,0
1322,1322,0,7715,0,0,e0ef,0d97,8431,7715,0
1323,1323,0,7715,0,0,1e3b,0e1d,7739,7715,0
1324,1324,0,7715,0,0,1f0e,0ea5,7950,7715,0
1325,1325,0,7715,0,0,e19e,0f2f,8606,7715,0
1326,1326,0,7715,0,0,e07c,0fbb,8316,7715,0
1327,1327,0,7715,0,0,1e05,1048,7685,7715,0
1328,1328,0,7715,0,0,1f78,10c4,8056,7715,0
1329,1329,0,7715,0,0,e18b,10d6,8587,7715,0
1330,1330,0,7715,0,0,e00b,1166,8203,7715,0
1331,1331,0,7715,0,0,1e0a,11f8,7690,7715,0
1332,1332,0,7715,0,0,1fbd,128b,8125,7715,0
1333,1333,0,7715,0,0,e1a6,1320,8614,7715,0
1334,1334,0,7715,0,0,1fb6,13b7,8118,7715,0
1335,1335,0,7715,0,0,1df2,144f,7666,7715,0
1336,1336,0,7715,0,0,e02c,14e8,8236,7715,0
1337,1337,0,7715,0,0,e1b0,1583,8624,7715,0
1338,1338,0,7715,0,0,1f75,1620,8053,7715,0
1339,1339,0,7715,0,0,1e0d,16be,7693,7715,0
1340,1340,0,7715,0,0,e055,175d,8277,7715,0
1341,1341,0,7715,0,0,e17d,17fe,8573,7715,0
1342,1342,0,7715,0,0,1f28,18a1,7976,7715,0
1343,1343,0,7715,0,0,1e34,1945,7732,7715,0
1344,1344,0,7715,0,0,e2b4,19ea,8884,7715,0
1345,1345,0,7715,0,0,e1f4,1a91,8564,7715,0
1346,1346,0,7715,0,0,fd68,1b39,15848,7715,0
1347,1347,0,7715,0,0,1efe,1be2,7934,7715,0
1348,1348,0,7715,0,0,1e5e,1c8d,7774,7715,0
1349,1349,0,7715,0,0,e11d,1d3a,8476,7715,0
1350,1350,0,7715,0,0,e12f,1de7,11561,7715,0
1351,1351,0,7715,0,0,1e6f,1e96,7791,7715,0
1352,1352,0,7715,0,0,1e8a,1f46,7818,7715,0
1353,1353,0,7715,0,0,e14b,1ff8,8523,7715,0
1354,1354,0,7715,0,0,e105,20aa,8453,7715,0
1355,1355,0,7715,0,0,1e5f,215e,7775,7715,0
1356,1356,0,7715,0,0,1ede,2213,7902,7715,0
1357,1357,0,7715,0,0,e160,22ca,8544,7715,0
1358,1358,0,7715,0,0,e0cb,2381,8395,7715,0
1359,1359,0,7715,0,0,1e50,243a,7760,7715,0
1360,1360,0,7715,0,0,1f0f,24f4,7951,7715,0
1361,1361,0,7715,0,0,e18f,25af,8591,7715,0
1362,1362,0,7715,0,0,e085,266b,8325,7715,0
1363,1363,0,7715,0,0,1e27,2728,7719,7715,0
1364,1364,0,7715,0,0,1f8a,2728,8074,7715,0
1365,1365,0,7715,0,0,e1b3,27e6,8627,7715,0
1366,1366,0,7715,0,0,e010,28a6,8208,7715,0
1367,1367,0,7715,0,0,1e07,2966,7687,7715,0
1368,1368,0,7715,0,0,1fcc,2a27,8140,7715,0
1369,1369,0,7715,0,0,e1c7,2ae9,8647,7715,0
1370,1370,0,7715,0,0,1ff0,2bac,8176,7715,0
1371,1371,0,7715,0,0,1e14,2c70,7700,7715,0
1372,1372,0,7715,0,0,e013,2d35,8211,7715,0
1373,1373,0,7715,0,0,e1ac,2dfb,8620,7715,0
1374,1374,0,7715,0,0,1f91,2ec2,8081,7715,0
1375,1375,0,7715,0,0,1e31,2f89,7729,7715,0
1376,1376,0,7715,0,0,e07b,3051,8315,7715,0
1377,1377,0,7715,0,0,e18a,311a,8586,7715,0
1378,1378,0,7715,0,0,1f3d,31e4,7997,7715,0
1379,1379,0,7715,0,0,1e63,32ae,7807,7715,0
1380,1380,0,7715,0,0,eedf,3379,8927,7715,0
1381,1381,0,7715,0,0,e1df,3444,8607,7715,0
1382,1382,0,7715,0,0,edff,3511,16383,7715,0
1383,1383,0,7715,0,0,1eff,35dd,7935,7715,0
1384,1384,0,7715,0,0,1e83,36ab,7811,7715,0
1385,1385,0,7715,0,0,e178,3779,8568,7715,0
1386,1386,0,7715,0,0,e158,3847,8536,7715,0
1387,1387,0,7715,0,0,1eaa,3916,7850,7715,0
1388,1388,0,7715,0,0,1eb8,39e5,7864,7715,0
1389,1389,0,7715,0,0,e155,3ab4,8533,7715,0
1390,1390,0,7715,0,0,e0f8,3b84,8440,7715,0
1391,1391,0,7715,0,0,1e77,3c54,7799,7715,0
1392,1392,0,7715,0,0,1f42,3d25,8002,7715,0
1393,1393,0,7715,0,0,e1ec,3df6,8684,7715,0
1394,1394,0,7715,0,0,e0c4,3ec7,8388,7715,0
1395,1395,0,7715,0,0,1e80,3f98,7808,7715,0
1396,1396,0,7715,0,0,1f27,4069,7975,7715,0
1397,1397,0,7715,0,0,e16e,413b,8558,7715,0
1398,1398,0,7715,0,0,e056,420c,8278,7715,0
1399,1399,0,7715,0,0,1e07,42de,7687,7715,0
1400,1400,0,7715,0,0,1fe4,43fe,8164,7715,0
1401,1401,0,7715,0,0,e1d8,43b0,8664,7715,0
1402,1402,0,7715,0,0,e056,4481,8278,7715,0
1403,1403,0,7715,0,0,1dfd,4553,7677,7715,0
1404,1404,0,7715,0,0,1fed,4624,8173,7715,0
