Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
3370,3370,0,9008,0,0,2121,001c,8481,9008,0,fffffef2000004b7,0,0
3371,3371,0,9008,0,0,1fc5,001c,8133,9008,0,fffffef2000004b7,0,0
3372,3372,0,9008,0,0,1ebd,001c,7869,9008,0,fffffef2000004b7,0,0
3373,3373,0,9008,0,0,1d91,001c,7569,9008,0,fffffef2000004b7,0,0
3374,3374,0,9008,0,0,1d13,001c,7443,9008,0,fffffef2000004b7,0,0
3375,3375,0,9008,0,0,1cdc,001c,7388,9008,0,fffffef2000004b7,0,0
3376,3376,0,9008,0,0,1d40,001c,7488,9008,0,fffffef2000004b7,0,0
3377,3377,0,9008,0,0,1e1d,001c,7709,9008,0,fffffef2000004b7,0,0
3378,3378,0,9008,0,0,1f44,001c,8004,9008,0,fffffef2000004b7,0,0
3379,3379,0,9008,0,0,2083,001c,8323,9008,0,fffffef2000004b7,0,0
3380,3380,0,9008,0,0,21a8,001c,8616,9008,0,fffffef2000004b7,0,0
3381,3381,0,9008,0,0,2268,001c,8808,9008,0,fffffef2000004b7,0,0
3382,3382,0,9008,0,0,2333,001c,9011,9008,0,fffffef2000004b7,0,0
3383,3383,0,9008,0,0,236d,001c,9069,9008,0,fffffef2000004b7,0,0
3384,3384,0,9008,0,0,22b0,001c,8880,9008,0,fffffef2000004b7,0,0
3385,3385,0,9008,0,0,2197,001c,8599,9008,0,fffffef2000004b7,0,0
3386,3386,0,9008,0,0,2086,001c,8326,9008,0,fffffef2000004b7,0,0
3387,3387,0,9008,0,0,1f51,001c,8017,9008,0,fffffef2000004b7,0,0
3388,3388,0,9008,0,0,1e3e,001c,7742,9008,0,fffffef2000004b7,0,0
3389,3389,0,9008,0,0,1d45,001c,7493,9008,0,fffffef2000004b7,0,0
3390,3390,0,9008,0,0,1ccf,001c,7375,9008,0,fffffef2000004b7,0,0
3391,3391,0,9008,0,0,1cfe,001c,7422,9008,0,fffffef2000004b7,0,0
3392,3392,0,9008,0,0,1d71,001c,7537,9008,0,fffffef2000004b7,0,0
3393,3393,0,9008,0,0,1e7a,001c,7802,9008,0,fffffef2000004b7,0,0
3394,3394,0,9008,0,0,1fcf,001c,8175,9008,0,fffffef2000004b7,0,0
3395,3395,0,9008,0,0,250f,001c,12239,9008,0,fffffef2000004b7,0,0
3396,3396,0,9008,0,0,221d,001c,8989,9008,0,fffffef2000004b7,0,0
3397,3397,0,9008,0,0,22ff,001c,8959,9008,0,fffffef2000004b7,0,0
3398,3398,0,9008,0,0,23fe,001c,9214,9008,0,fffffef2000004b7,0,0
3399,3399,0,9008,0,0,23ff,001c,9215,9008,0,fffffef2000004b7,0,0
3400,3400,0,9008,0,0,22ff,001c,8959,9008,0,fffffef2000004b7,0,0
3401,3401,0,9008,0,0,237e,001c,9086,9008,0,fffffef2000004b7,0,0
3402,3402,0,9008,0,0,213e,001c,8510,9008,0,fffffef2000004b7,0,0
3403,3403,0,9008,0,0,2046,001c,8198,9008,0,fffffef2000004b7,0,0
3404,3404,0,9008,0,0,1ec2,001c,7874,9008,0,fffffef2000004b7,0,0
3405,3405,0,9008,0,0,1dbc,001c,7612,9008,0,fffffef2000004b7,0,0
3406,3406,0,9008,0,0,1d15,001c,7445,9008,0,fffffef2000004b7,0,0
3407,3407,0,9008,0,0,1cc7,001c,7367,9008,0,fffffef2000004b7,0,0
3408,3408,0,9008,0,0,1d24,001c,7460,9008,0,fffffef2000004b7,0,0
3409,3409,0,9008,0,0,1e14,001c,7700,9008,0,fffffef2000004b7,0,0
3410,3410,0,9008,0,0,1f1b,001c,7963,9008,0,fffffef2000004b7,0,0
3411,3411,0,9008,0,0,203c,001c,8252,9008,0,fffffef2000004b7,0,0
3412,3412,0,9008,0,0,2184,001c,8580,9008,0,fffffef2000004b7,0,0
3413,3413,0,9008,0,0,2271,001c,8817,9008,0,fffffef2000004b7,0,0
3414,3414,0,9008,0,0,22fd,001c,8957,9008,0,fffffef2000004b7,0,0
3415,3415,0,9008,0,0,2340,001c,9024,9008,0,fffffef2000004b7,0,0
3416,3416,0,9008,0,0,22b5,001c,8885,9008,0,fffffef2000004b7,0,0
3417,3417,0,9008,0,0,21c3,001c,8643,9008,0,fffffef2000004b7,0,0
3418,3418,0,9008,0,0,20a1,001c,8353,9008,0,fffffef2000004b7,0,0
3419,3419,0,9008,0,0,1f7d,001c,8061,9008,0,fffffef2000004b7,0,0
3420,3420,0,9008,0,0,1e43,001c,7747,9008,0,fffffef2000004b7,0,0
3421,3421,0,9008,0,0,1d5f,001c,7519,9008,0,fffffef2000004b7,0,0
3422,3422,0,9008,0,0,1cce,001c,7374,9008,0,fffffef2000004b7,0,0
3423,3423,0,9008,0,0,1cd1,001c,7377,9008,0,fffffef2000004b7,0,0
3424,3424,0,9008,0,0,1d60,001c,7520,9008,0,fffffef2000004b7,0,0
3425,3425,0,9008,0,0,1e8a,001c,7818,9008,0,fffffef2000004b7,0,0
3426,3426,0,9008,0,0,1fae,001c,8110,9008,0,fffffef2000004b7,0,0
3427,3427,0,9008,0,0,20d2,001c,8402,9008,0,fffffef2000004b7,0,0
3428,3428,0,9008,0,0,21df,001c,8671,9008,0,fffffef2000004b7,0,0
3429,3429,0,9008,0,0,22c7,001c,8903,9008,0,fffffef2000004b7,0,0
3430,3430,0,9008,0,0,2340,001c,9024,9008,0,fffffef2000004b7,0,0
3431,3431,0,9008,0,0,2301,001c,8961,9008,0,fffffef2000004b7,0,0
3432,3432,0,9008,0,0,2265,001c,9061,9008,0,fffffef2000004b7,0,0
3433,3433,0,9008,0,0,236c,001c,9068,9008,0,fffffef2000004b7,0,0
3434,3434,0,9008,0,0,215e,001c,8542,9008,0,fffffef2000004b7,0,0
3435,3435,0,9008,0,0,2016,001c,8214,9008,0,fffffef2000004b7,0,0
3436,3436,0,9008,0,0,1ffd,001c,7917,9008,0,fffffef2000004b7,0,0
3437,3437,0,9008,0,0,1dd7,001c,7639,9008,0,fffffef2000004b7,0,0
3438,3438,0,9008,0,0,1dd6,001c,7638,9008,0,fffffef2000004b7,0,0
3439,3439,0,9008,0,0,1ce1,001c,7393,9008,0,fffffef2000004b7,0,0
3440,3440,0,9008,0,0,1d0f,001c,7439,9008,0,fffffef2000004b7,0,0
3441,3441,0,9008,0,0,1dbb,001c,7611,9008,0,fffffef2000004b7,0,0
3442,3442,0,9008,0,0,1ef1,001c,7921,9008,0,fffffef2000004b7,0,0
3443,3443,0,9008,0,0,2047,001c,8263,9008,0,fffffef2000004b7,0,0
3444,3444,0,9008,0,0,2174,001c,8564,9008,0,fffffef2000004b7,0,0
3445,3445,0,9008,0,0,2265,001c,8805,9008,0,fffffef2000004b7,0,0
3446,3446,0,9008,0,0,22e2,001c,8930,9008,0,fffffef2000004b7,0,0
3447,3447,0,9008,0,0,2319,001c,8985,9008,0,fffffef2000004b7,0,0
3448,3448,0,9008,0,0,22bb,001c,8891,9008,0,fffffef2000004b7,0,0
3449,3449,0,9008,0,0,21fb,001c,8699,9008,0,fffffef2000004b7,0,0
3450,3450,0,9008,0,0,20d3,001c,8403,9008,0,fffffef2000004b7,0,0
3451,3451,0,9008,0,0,1f5a,001c,8026,9008,0,fffffef2000004b7,0,0
3452,3452,0,9008,0,0,1e49,001c,7753,9008,0,fffffef2000004b7,0,0
3453,3453,0,9008,0,0,1da3,001c,7587,9008,0,fffffef2000004b7,0,0
3454,3454,0,9008,0,0,1cf2,001c,7410,9008,0,fffffef2000004b7,0,0
3455,3455,0,9008,0,0,1ccc,001c,7372,9008,0,fffffef2000004b7,0,0
3456,3456,0,9008,0,0,1d4a,001c,7498,9008,0,fffffef2000004b7,0,0
3457,3457,0,9008,0,0,1e57,001c,7767,9008,0,fffffef2000004b7,0,0
3458,3458,0,9008,0,0,1f84,001c,8068,9008,0,fffffef2000004b7,0,0
3459,3459,0,9008,0,0,20ce,001c,8398,9008,0,fffffef2000004b7,0,0
3460,3460,0,9008,0,0,21e2,001c,8674,9008,0,fffffef2000004b7,0,0
3461,3461,0,9008,0,0,22b9,001c,8889,9008,0,fffffef2000004b7,0,0
3462,3462,0,9008,0,0,2313,001c,8979,9008,0,fffffef2000004b7,0,0
3463,3463,0,9008,0,0,2307,001c,8967,9008,0,fffffef2000004b7,0,0
3464,3464,0,9008,0,0,2296,001c,8854,9008,0,fffffef2000004b7,0,0
3465,3465,0,9008,0,0,218c,001c,8588,9008,0,fffffef2000004b7,0,0
3466,3466,0,9008,0,0,201f,001c,8223,9008,0,fffffef2000004b7,0,0
3467,3467,0,9008,0,0,1eef,001c,16127,9008,0,fffffef2000004b7,0,0
3468,3468,0,9008,0,0,1eb7,001c,7927,9008,0,fffffef2000004b7,0,0
3469,3469,0,9008,0,0,1f3f,001c,7999,9008,0,fffffef2000004b7,0,0
3470,3470,0,9008,0,0,1dbf,001c,7615,9008,0,fffffef2000004b7,0,0
3471,3471,0,9008,0,0,1dbf,001c,7615,9008,0,fffffef2000004b7,0,0
3472,3472,0,9008,0,0,1dcf,001c,7631,9008,0,fffffef2000004b7,0,0
3473,3473,0,9008,0,0,1fdb,001c,8155,9008,0,fffffef2000004b7,0,0
3474,3474,0,9008,0,0,1ed2,001c,7890,9008,0,fffffef2000004b7,0,0
3475,3475,0,9008,0,0,2061,001c,8225,9008,0,fffffef2000004b7,0,0
3476,3476,0,9008,0,0,2154,001c,8532,9008,0,fffffef2000004b7,0,0
3477,3477,0,9008,0,0,223f,001c,8767,9008,0,fffffef2000004b7,0,0
3478,3478,0,9008,0,0,22f1,001c,8945,9008,0,fffffef2000004b7,0,0
3479,3479,0,9008,0,0,232f,001c,9007,9008,0,fffffef2000004b7,0,0
3480,3480,0,9008,0,0,22f5,001c,8949,9008,0,fffffef2000004b7,0,0
3481,3481,0,9008,0,0,2214,001c,8724,9008,0,fffffef2000004b7,0,0
3482,3482,0,9008,0,0,20c8,001c,8392,9008,0,fffffef2000004b7,0,0
3483,3483,0,9008,0,0,1f9b,001c,8091,9008,0,fffffef2000004b7,0,0
3484,3484,0,9008,0,0,1e8e,001c,7822,9008,0,fffffef2000004b7,0,0
3485,3485,0,9008,0,0,1d96,001c,7574,9008,0,fffffef2000004b7,0,0
3486,3486,0,9008,0,0,1cd7,001c,7383,9008,0,fffffef2000004b7,0,0
3487,3487,0,9008,0,0,1ce1,001c,7393,9008,0,fffffef2000004b7,0,0
3488,3488,0,9008,0,0,1d49,001c,7497,9008,0,fffffef2000004b7,0,0
3489,3489,0,9008,0,0,1e40,001c,7744,9008,0,fffffef2000004b7,0,0
3490,3490,0,9008,0,0,1f57,001c,8023,9008,0,fffffef2000004b7,0,0
3491,3491,0,9008,0,0,20af,001c,8367,9008,0,fffffef2000004b7,0,0
3492,3492,0,9008,0,0,21e5,001c,8677,9008,0,fffffef2000004b7,0,0
3493,3493,0,9008,0,0,22a8,001c,8872,9008,0,fffffef2000004b7,0,0
3494,3494,0,9008,0,0,2311,001c,8977,9008,0,fffffef2000004b7,0,0
3495,3495,0,9008,0,0,2325,001c,8997,9008,0,fffffef2000004b7,0,0
3496,3496,0,9008,0,0,2290,001c,8848,9008,0,fffffef2000004b7,0,0
3497,3497,0,9008,0,0,2198,001c,8600,9008,0,fffffef2000004b7,0,0
3498,3498,0,9008,0,0,2086,001c,8326,9008,0,fffffef2000004b7,0,0
3499,3499,0,9008,0,0,1f2c,001c,7980,9008,0,fffffef2000004b7,0,0
3500,3500,0,9008,0,0,1ddd,001c,7645,9008,0,fffffef2000004b7,0,0
3501,3501,0,9008,0,0,1d39,001c,7481,9008,0,fffffef2000004b7,0,0
3502,3502,0,9008,0,0,1cf9,001c,7417,9008,0,fffffef2000004b7,0,0
3503,3503,0,9008,0,0,1d1b,001c,7643,9008,0,fffffef2000004b7,0,0
3504,3504,0,9008,0,0,1db3,001c,7603,9008,0,fffffef2000004b7,0,0
3505,3505,0,9008,0,0,1fbd,001c,8125,9008,0,fffffef2000004b7,0,0
3506,3506,0,9008,0,0,1ffe,001c,8190,9008,0,fffffef2000004b7,0,0
3507,3507,0,9008,0,0,1fea,001c,8170,9008,0,fffffef2000004b7,0,0
3508,3508,0,9008,0,0,2379,001c,8553,9008,0,fffffef2000004b7,0,0
3509,3509,0,9008,0,0,22dd,001c,8925,9008,0,fffffef2000004b7,0,0
3510,3510,0,9008,0,0,23dd,001c,8925,9008,0,fffffef2000004b7,0,0
3511,3511,0,9008,0,0,2346,001c,8966,9008,0,fffffef2000004b7,0,0
3512,3512,0,9008,0,0,22ef,001c,8943,9008,0,fffffef2000004b7,0,0
3513,3513,0,9008,0,0,223d,001c,8765,9008,0,fffffef2000004b7,0,0
3514,3514,0,9008,0,0,211c,001c,8476,9008,0,fffffef2000004b7,0,0
3515,3515,0,9008,0,0,1fac,001c,8108,9008,0,fffffef2000004b7,0,0
3516,3516,0,9008,0,0,1e79,001c,7801,9008,0,fffffef2000004b7,0,0
3517,3517,0,9008,0,0,1da5,001c,7589,9008,0,fffffef2000004b7,0,0
3518,3518,0,9008,0,0,1d18,001c,7448,9008,0,fffffef2000004b7,0,0
3519,3519,0,9008,0,0,1ce6,001c,7398,9008,0,fffffef2000004b7,0,0
3520,3520,0,9008,0,0,1d31,001c,7473,9008,0,fffffef2000004b7,0,0
3521,3521,0,9008,0,0,1df6,001c,7670,9008,0,fffffef2000004b7,0,0
3522,3522,0,9008,0,0,1f4e,001c,8014,9008,0,fffffef2000004b7,0,0
3523,3523,0,9008,0,0,20b4,001c,8372,9008,0,fffffef2000004b7,0,0
3524,3524,0,9008,0,0,219c,001c,8604,9008,0,fffffef2000004b7,0,0
3525,3525,0,9008,0,0,22bd,001c,8893,9008,0,fffffef2000004b7,0,0
3526,3526,0,9008,0,0,22d0,001c,8912,9008,0,fffffef2000004b7,0,0
3527,3527,0,9008,0,0,2312,001c,8978,9008,0,fffffef2000004b7,0,0
3528,3528,0,9008,0,0,22ca,001c,8906,9008,0,fffffef2000004b7,0,0
3529,3529,0,9008,0,0,21c0,001c,8640,9008,0,fffffef2000004b7,0,0
3530,3530,0,9008,0,0,209c,001c,8348,9008,0,fffffef2000004b7,0,0
3531,3531,0,9008,0,0,1f29,001c,7977,9008,0,fffffef2000004b7,0,0
3532,3532,0,9008,0,0,1ded,001c,7661,9008,0,fffffef2000004b7,0,0
3533,3533,0,9008,0,0,1d61,001c,7521,9008,0,fffffef2000004b7,0,0
3534,3534,0,9008,0,0,1d07,001c,7431,9008,0,fffffef2000004b7,0,0
3535,3535,0,9008,0,0,1d0c,001c,7436,9008,0,fffffef2000004b7,0,0
3536,3536,0,9008,0,0,1d72,001c,7538,9008,0,fffffef2000004b7,0,0
3537,3537,0,9008,0,0,1e82,001c,7842,9008,0,fffffef2000004b7,0,0
3538,3538,0,9008,0,0,1fdb,001c,8155,9008,0,fffffef2000004b7,0,0
3539,3539,0,9008,0,0,2fbb,001c,16379,9008,0,fffffef2000004b7,0,0
3540,3540,0,9008,0,0,2337,001c,9015,9008,0,fffffef2000004b7,0,0
3541,3541,0,9008,0,0,22f7,001c,8951,9008,0,fffffef2000004b7,0,0
3542,3542,0,9008,0,0,23f7,001c,9207,9008,0,fffffef2000004b7,0,0
3543,3543,0,9008,0,0,23dd,001c,9181,9008,0,fffffef2000004b7,0,0
3544,3544,0,9008,0,0,22ee,001c,8942,9008,0,fffffef2000004b7,0,0
3545,3545,0,9008,0,0,234b,001c,9035,9008,0,fffffef2000004b7,0,0
3546,3546,0,9008,0,0,2945,001c,8513,9008,0,fffffef2000004b7,0,0
3547,3547,0,9008,0,0,1fed,001c,8173,9008,0,fffffef2000004b7,0,0
3548,3548,0,9008,0,0,1e8e,001c,7822,9008,0,fffffef2000004b7,0,0
3549,3549,0,9008,0,0,1d8c,001c,7564,9008,0,fffffef2000004b7,0,0
3550,3550,0,9008,0,0,1d0d,001c,7437,9008,0,fffffef2000004b7,0,0
3551,3551,0,9008,0,0,1ce1,001c,7393,9008,0,fffffef2000004b7,0,0
3552,3552,0,9008,0,0,1d35,001c,7477,9008,0,fffffef2000004b7,0,0
3553,3553,0,9008,0,0,1dfd,001c,7677,9008,0,fffffef2000004b7,0,0
3554,3554,0,9008,0,0,1efe,001c,7934,9008,0,fffffef2000004b7,0,0
3555,3555,0,9008,0,0,206d,001c,8301,9008,0,fffffef2000004b7,0,0
3556,3556,0,9008,0,0,2192,001c,8594,9008,0,fffffef2000004b7,0,0
3557,3557,0,9008,0,0,2284,001c,8836,9008,0,fffffef2000004b7,0,0
3558,3558,0,9008,0,0,2336,001c,9014,9008,0,fffffef2000004b7,0,0
3559,3559,0,9008,0,0,2319,001c,8985,9008,0,fffffef2000004b7,0,0
3560,3560,0,9008,0,0,22a6,001c,8870,9008,0,fffffef2000004b7,0,0
3561,3561,0,9008,0,0,21ce,001c,8654,9008,0,fffffef2000004b7,0,0
3562,3562,0,9008,0,0,20b2,001c,8370,9008,0,fffffef2000004b7,0,0
3563,3563,0,9008,0,0,1f59,001c,8025,9008,0,fffffef2000004b7,0,0
3564,3564,0,9008,0,0,1e26,001c,7718,9008,0,fffffef2000004b7,0,0
3565,3565,0,9008,0,0,1d5a,001c,7514,9008,0,fffffef2000004b7,0,0
3566,3566,0,9008,0,0,1d07,001c,7431,9008,0,fffffef2000004b7,0,0
3567,3567,0,9008,0,0,1cd1,001c,7377,9008,0,fffffef2000004b7,0,0
3568,3568,0,9008,0,0,1d7f,001c,7551,9008,0,fffffef2000004b7,0,0
3569,3569,0,9008,0,0,1e8e,001c,7822,9008,0,fffffef2000004b7,0,0
3570,3570,0,9008,0,0,1fac,001c,8108,9008,0,fffffef2000004b7,0,0
3571,3571,0,9008,0,0,20e9,001c,8425,9008,0,fffffef2000004b7,0,0
3572,3572,0,9008,0,0,2207,001c,8743,9008,0,fffffef2000004b7,0,0
3573,3573,0,9008,0,0,22d7,001c,8919,9008,0,fffffef2000004b7,0,0
3574,3574,0,9008,0,0,2351,001c,9171,9008,0,fffffef2000004b7,0,0
3575,3575,0,9008,0,0,22e1,001c,9201,9008,0,fffffef2000004b7,0,0
3576,3576,0,9008,0,0,22e3,001c,8931,9008,0,fffffef2000004b7,0,0
3577,3577,0,9008,0,0,235e,001c,9054,9008,0,fffffef2000004b7,0,0
3578,3578,0,9008,0,0,215e,001c,8542,9008,0,fffffef2000004b7,0,0
3579,3579,0,9008,0,0,2eda,001c,11994,9008,0,fffffef2000004b7,0,0
3580,3580,0,9008,0,0,1eda,001c,7898,9008,0,fffffef2000004b7,0,0
3581,3581,0,9008,0,0,1dbd,001c,7613,9008,0,fffffef2000004b7,0,0
3582,3582,0,9008,0,0,1dd4,001c,7492,9008,0,fffffef2000004b7,0,0
3583,3583,0,9008,0,0,1cdc,001c,7388,9008,0,fffffef2000004b7,0,0
3584,3584,0,9008,0,0,1d0b,001c,7435,9008,0,fffffef2000004b7,0,0
3585,3585,0,9008,0,0,1dea,001c,7658,9008,0,fffffef2000004b7,0,0
3586,3586,0,9008,0,0,1f06,001c,7942,9008,0,fffffef2000004b7,0,0
3587,3587,0,9008,0,0,2037,001c,8247,9008,0,fffffef2000004b7,0,0
3588,3588,0,9008,0,0,2168,001c,8552,9008,0,fffffef2000004b7,0,0
3589,3589,0,9008,0,0,2261,001c,8801,9008,0,fffffef2000004b7,0,0
3590,3590,0,9008,0,0,2310,001c,8976,9008,0,fffffef2000004b7,0,0
3591,3591,0,9008,0,0,2323,001c,8995,9008,0,fffffef2000004b7,0,0
3592,3592,0,9008,0,0,22b4,001c,8884,9008,0,fffffef2000004b7,0,0
3593,3593,0,9008,0,0,21e0,001c,8672,9008,0,fffffef2000004b7,0,0
3594,3594,0,9008,0,0,20d9,001c,8409,9008,0,fffffef2000004b7,0,0
3595,3595,0,9008,0,0,1f89,001c,8073,9008,0,fffffef2000004b7,0,0
3596,3596,0,9008,0,0,1e55,001c,7765,9008,0,fffffef2000004b7,0,0
3597,3597,0,9008,0,0,1d51,001c,7505,9008,0,fffffef2000004b7,0,0
3598,3598,0,9008,0,0,1ccd,001c,7373,9008,0,fffffef2000004b7,0,0
3599,3599,0,9008,0,0,1cf4,001c,7412,9008,0,fffffef2000004b7,0,0
3600,3600,0,9008,0,0,1d7c,001c,7548,9008,0,fffffef2000004b7,0,0
3601,3601,0,9008,0,0,1e57,001c,7767,9008,0,fffffef2000004b7,0,0
3602,3602,0,9008,0,0,1f8c,001c,8076,9008,0,fffffef2000004b7,0,0
3603,3603,0,9008,0,0,20b2,001c,8370,9008,0,fffffef2000004b7,0,0
3604,3604,0,9008,0,0,21f6,001c,8694,9008,0,fffffef2000004b7,0,0
3605,3605,0,9008,0,0,22cb,001c,8907,9008,0,fffffef2000004b7,0,0
3606,3606,0,9008,0,0,2317,001c,8983,9008,0,fffffef2000004b7,0,0
3607,3607,0,9008,0,0,22ee,001c,8942,9008,0,fffffef2000004b7,0,0
3608,3608,0,9008,0,0,225f,001c,8799,9008,0,fffffef2000004b7,0,0
3609,3609,0,9008,0,0,2166,001c,8558,9008,0,fffffef2000004b7,0,0
3610,3610,0,9008,0,0,2032,001c,8246,9008,0,fffffef2000004b7,0,0
3611,3611,0,9008,0,0,1eff,001c,16127,9008,0,fffffef2000004b7,0,0
3612,3612,0,9008,0,0,1fff,001c,8191,9008,0,fffffef2000004b7,0,0
3613,3613,0,9008,0,0,1dbf,001c,7615,9008,0,fffffef2000004b7,0,0
3614,3614,0,9008,0,0,1dfd,001c,7677,9008,0,fffffef2000004b7,0,0
3615,3615,0,9008,0,0,1dec,001c,7660,9008,0,fffffef2000004b7,0,0
3616,3616,0,9008,0,0,1de1,001c,7649,9008,0,fffffef2000004b7,0,0
3617,3617,0,9008,0,0,1fc1,001c,8129,9008,0,fffffef2000004b7,0,0
3618,3618,0,9008,0,0,1ec0,001c,7872,9008,0,fffffef2000004b7,0,0
3619,3619,0,9008,0,0,2015,001c,8213,9008,0,fffffef2000004b7,0,0
3620,3620,0,9008,0,0,2179,001c,8569,9008,0,fffffef2000004b7,0,0
3621,3621,0,9008,0,0,2276,001c,8822,9008,0,fffffef2000004b7,0,0
3622,3622,0,9008,0,0,22d9,001c,8921,9008,0,fffffef2000004b7,0,0
3623,3623,0,9008,0,0,2321,001c,8993,9008,0,fffffef2000004b7,0,0
3624,3624,0,9008,0,0,22dc,001c,8924,9008,0,fffffef2000004b7,0,0
3625,3625,0,9008,0,0,221e,001c,8734,9008,0,fffffef2000004b7,0,0
3626,3626,0,9008,0,0,20ee,001c,8430,9008,0,fffffef2000004b7,0,0
3627,3627,0,9008,0,0,1f8f,001c,8079,9008,0,fffffef2000004b7,0,0
3628,3628,0,9008,0,0,1e74,001c,7796,9008,0,fffffef2000004b7,0,0
3629,3629,0,9008,0,0,1d91,001c,7569,9008,0,fffffef2000004b7,0,0
3630,3630,0,9008,0,0,1ceb,001c,7403,9008,0,fffffef2000004b7,0,0
3631,3631,0,9008,0,0,1cdf,001c,7391,9008,0,fffffef2000004b7,0,0
3632,3632,0,9008,0,0,1d5d,001c,7517,9008,0,fffffef2000004b7,0,0
3633,3633,0,9008,0,0,1e5a,001c,7770,9008,0,fffffef2000004b7,0,0
3634,3634,0,9008,0,0,1f6a,001c,8042,9008,0,fffffef2000004b7,0,0
3635,3635,0,9008,0,0,20b8,001c,8376,9008,0,fffffef2000004b7,0,0
3636,3636,0,9008,0,0,21cb,001c,8651,9008,0,fffffef2000004b7,0,0
3637,3637,0,9008,0,0,2289,001c,8841,9008,0,fffffef2000004b7,0,0
3638,3638,0,9008,0,0,232f,001c,9007,9008,0,fffffef2000004b7,0,0
3639,3639,0,9008,0,0,233a,001c,9018,9008,0,fffffef2000004b7,0,0
3640,3640,0,9008,0,0,2280,001c,8832,9008,0,fffffef2000004b7,0,0
3641,3641,0,9008,0,0,2174,001c,8564,9008,0,fffffef2000004b7,0,0
3642,3642,0,9008,0,0,2040,001c,8256,9008,0,fffffef2000004b7,0,0
3643,3643,0,9008,0,0,1f14,001c,7956,9008,0,fffffef2000004b7,0,0
3644,3644,0,9008,0,0,1e08,001c,7688,9008,0,fffffef2000004b7,0,0
3645,3645,0,9008,0,0,1d37,001c,7999,9008,0,fffffef2000004b7,0,0
3646,3646,0,9008,0,0,1cbf,001c,7615,9008,0,fffffef2000004b7,0,0
3647,3647,0,9008,0,0,1dbf,001c,7615,9008,0,fffffef2000004b7,0,0
3648,3648,0,9008,0,0,1dbf,001c,7615,9008,0,fffffef2000004b7,0,0
3649,3649,0,9008,0,0,1ff7,001c,8183,9008,0,fffffef2000004b7,0,0
3650,3650,0,9008,0,0,1fff,001c,8191,9008,0,fffffef2000004b7,0,0
3651,3651,0,9008,0,0,1ffb,001c,8187,9008,0,fffffef2000004b7,0,0
3652,3652,0,9008,0,0,216f,001c,8558,9008,0,fffffef2000004b7,0,0
3653,3653,0,9008,0,0,22df,001c,8799,9008,0,fffffef2000004b7,0,0
3654,3654,0,9008,0,0,23f5,001c,8949,9008,0,fffffef2000004b7,0,0
3655,3655,0,9008,0,0,233c,001c,9020,9008,0,fffffef2000004b7,0,0
3656,3656,0,9008,0,0,22ff,001c,8959,9008,0,fffffef2000004b7,0,0
3657,3657,0,9008,0,0,2218,001c,8728,9008,0,fffffef2000004b7,0,0
3658,3658,0,9008,0,0,2104,001c,8452,9008,0,fffffef2000004b7,0,0
3659,3659,0,9008,0,0,1fbb,001c,8123,9008,0,fffffef2000004b7,0,0
3660,3660,0,9008,0,0,1ece,001c,7886,9008,0,fffffef2000004b7,0,0
3661,3661,0,9008,0,0,1db8,001c,7608,9008,0,fffffef2000004b7,0,0
3662,3662,0,9008,0,0,1d08,001c,7432,9008,0,fffffef2000004b7,0,0
3663,3663,0,9008,0,0,1cd1,001c,7377,9008,0,fffffef2000004b7,0,0
3664,3664,0,9008,0,0,1d30,001c,7472,9008,0,fffffef2000004b7,0,0
3665,3665,0,9008,0,0,1e0e,001c,7694,9008,0,fffffef2000004b7,0,0
3666,3666,0,9008,0,0,1f48,001c,8008,9008,0,fffffef2000004b7,0,0
3667,3667,0,9008,0,0,20b8,001c,8376,9008,0,fffffef2000004b7,0,0
3668,3668,0,9008,0,0,2193,001c,8595,9008,0,fffffef2000004b7,0,0
3669,3669,0,9008,0,0,2295,001c,8853,9008,0,fffffef2000004b7,0,0
3670,3670,0,9008,0,0,2327,001c,8999,9008,0,fffffef2000004b7,0,0
3671,3671,0,9008,0,0,2317,001c,8983,9008,0,fffffef2000004b7,0,0
3672,3672,0,9008,0,0,2299,001c,8857,9008,0,fffffef2000004b7,0,0
3673,3673,0,9008,0,0,2195,001c,8597,9008,0,fffffef2000004b7,0,0
3674,3674,0,9008,0,0,2090,001c,8336,9008,0,fffffef2000004b7,0,0
3675,3675,0,9008,0,0,1f47,001c,8007,9008,0,fffffef2000004b7,0,0
3676,3676,0,9008,0,0,1de0,001c,7648,9008,0,fffffef2000004b7,0,0
3677,3677,0,9008,0,0,1d34,001c,7476,9008,0,fffffef2000004b7,0,0
3678,3678,0,9008,0,0,1d09,001c,7433,9008,0,fffffef2000004b7,0,0
