Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid
964,964,0,7940,0,0,e282,001c,8339,7940,0
965,965,0,7940,0,0,e16d,001c,8559,7940,0
966,966,0,7940,0,0,e1ed,001c,8621,7940,0
967,967,0,7940,0,0,e18d,001c,8589,7940,0
968,968,0,7940,0,0,efbd,001c,12221,7940,0
969,969,0,7940,0,0,1f7f,001c,8063,7940,0
970,970,0,7940,0,0,1e7f,001c,7807,7940,0
971,971,0,7940,0,0,1ff9,001c,8185,7940,0
972,972,0,7940,0,0,1fa0,001c,8096,7940,0
973,973,0,7940,0,0,e0e4,001c,8420,7940,0
974,974,0,7940,0,0,e1b7,001c,8631,7940,0
975,975,0,7940,0,0,e175,001c,8565,7940,0
976,976,0,7940,0,0,e03b,001c,8251,7940,0
977,977,0,7940,0,0,1ef9,001c,7929,7940,0
978,978,0,7940,0,0,1e34,001c,7732,7940,0
979,979,0,7940,0,0,1eaa,001c,7850,7940,0
980,980,0,7940,0,0,1fd7,001c,8151,7940,0
981,981,0,7940,0,0,e11f,001c,8479,7940,0
982,982,0,7940,0,0,e1c0,001c,8640,7940,0
983,983,0,7940,0,0,e13e,001c,8510,7940,0
984,984,0,7940,0,0,e012,001c,8210,7940,0
985,985,0,7940,0,0,1ee1,001c,7905,7940,0
986,986,0,7940,0,0,1e40,001c,7744,7940,0
987,987,0,7940,0,0,1ed5,001c,7893,7940,0
988,988,0,7940,0,0,e034,001c,8244,7940,0
989,989,0,7940,0,0,e163,001c,8547,7940,0
990,990,0,7940,0,0,e1ce,001c,8654,7940,0
991,991,0,7940,0,0,e10f,001c,8463,7940,0
992,992,0,7940,0,0,1f8e,001c,8078,7940,0
993,993,0,7940,0,0,1e97,001c,7831,7940,0
994,994,0,7940,0,0,1e79,001c,7801,7940,0
995,995,0,7940,0,0,1f3a,001c,7994,7940,0
996,996,0,7940,0,0,e0b3,001c,8371,7940,0
997,997,0,7940,0,0,e194,001c,8596,7940,0
998,998,0,7940,0,0,e19a,001c,8602,7940,0
999,999,0,7940,0,0,e0c9,001c,8393,7940,0
1000,1000,0,7940,0,0,1fc2,001c,8131,7940,0
1001,1001,0,7940,0,0,1fc1,001c,7875,7940,0
1002,1002,0,7940,0,0,1ed3,001c,7891,7940,0
1003,1003,0,7940,0,0,1fd3,001c,8147,7940,0
1004,1004,0,7940,0,0,ffc7,001c,16327,7940,0
1005,1005,0,7940,0,0,e1df,001c,8671,7940,0
1006,1006,0,7940,0,0,e1df,001c,8671,7940,0
1007,1007,0,7940,0,0,e1af,001c,8612,7940,0
1008,1008,0,7940,0,0,e08b,001c,8331,7940,0
1009,1009,0,7940,0,0,1f3f,001b,7999,7940,0
1010,1010,0,7940,0,0,1e58,001b,7768,7940,0
1011,1011,0,7940,0,0,1ec6,001b,7878,7940,0
1012,1012,0,7940,0,0,1fd1,001a,8145,7940,0
1013,1013,0,7940,0,0,e111,001a,8465,7940,0
1014,1014,0,7940,0,0,e1bc,0019,8636,7940,0
1015,1015,0,7940,0,0,e158,0018,8536,7940,0
1016,1016,0,7940,0,0,e01e,0017,8222,7940,0
1017,1017,0,7940,0,0,1ef7,0017,7927,7940,0
1018,1018,0,7940,0,0,1e53,0016,7763,7940,0
1019,1019,0,7940,0,0,1ee5,0015,7909,7940,0
1020,1020,0,7940,0,0,e016,0014,8214,7940,0
1021,1021,0,7940,0,0,e169,0014,8553,7940,0
1022,1022,0,7940,0,0,e1db,0012,8667,7940,0
1023,1023,0,7940,0,0,e137,0011,8503,7940,0
1024,1024,0,7940,0,0,1ffc,0010,8188,7940,0
1025,1025,0,7940,0,0,1ec1,000f,7873,7940,0
1026,1026,0,7940,0,0,1e4a,000d,7754,7940,0
1027,1027,0,7940,0,0,1f14,000c,7956,7940,0
1028,1028,0,7940,0,0,e046,000a,8262,7940,0
1029,1029,0,7940,0,0,e182,0008,8578,7940,0
1030,1030,0,7940,0,0,e1b1,0007,8625,7940,0
1031,1031,0,7940,0,0,e0c6,0005,8390,7940,0
1032,1032,0,7940,0,0,1f95,0003,8085,7940,0
1033,1033,0,7940,0,0,1e7c,0001,7804,7940,0
1034,1034,0,7940,0,0,1e5d,ffff,7773,7940,0
1035,1035,0,7940,0,0,1f3b,fffd,7995,7940,0
1036,1036,0,7940,0,0,e3b7,fffb,8895,7940,0
1037,1037,0,7940,0,0,e1aa,fff8,8623,7940,0
1038,1038,0,7940,0,0,e1bb,fff6,8635,7940,0
1039,1039,0,7940,0,0,e19d,fff3,8605,7940,0
1040,1040,0,7940,0,0,ef94,fff1,12164,7940,0
1041,1041,0,7940,0,0,1f7d,ffee,8060,7940,0
1042,1042,0,7940,0,0,1eed,ffeb,7917,7940,0
1043,1043,0,7940,0,0,1f8d,ffe8,8077,7940,0
1044,1044,0,7940,0,0,1fb1,ffe5,8113,7940,0
1045,1045,0,7940,0,0,e11a,ffe2,8474,7940,0
1046,1046,0,7940,0,0,e1e3,ffdf,8675,7940,0
1047,1047,0,7940,0,0,e17f,ffdc,8575,7940,0
1048,1048,0,7940,0,0,e04c,ffd8,8268,7940,0
1049,1049,0,7940,0,0,1ef8,ffd5,7928,7940,0
1050,1050,0,7940,0,0,1e36,ffd1,7734,7940,0
1051,1051,0,7940,0,0,1e97,ffce,7831,7940,0
1052,1052,0,7940,0,0,1fcc,ffca,8140,7940,0
1053,1053,0,7940,0,0,e11a,ffc6,8474,7940,0
1054,1054,0,7940,0,0,e190,ffc2,8592,7940,0
1055,1055,0,7940,0,0,e10d,ffbe,8461,7940,0
1056,1056,0,7940,0,0,1fe3,ffb9,8163,7940,0
1057,1057,0,7940,0,0,1ea9,ffb9,7849,7940,0
1058,1058,0,7940,0,0,1e16,ffb5,7702,7940,0
1059,1059,0,7940,0,0,1eba,ffb1,7866,7940,0
1060,1060,0,7940,0,0,e03a,ffac,8250,7940,0
1061,1061,0,7940,0,0,e173,ffa7,8563,7940,0
1062,1062,0,7940,0,0,e1b0,ffa2,8624,7940,0
1063,1063,0,7940,0,0,e0fc,ff9d,8444,7940,0
1064,1064,0,7940,0,0,1f95,ff98,8085,7940,0
1065,1065,0,7940,0,0,1e6f,ff93,7791,7940,0
1066,1066,0,7940,0,0,1e55,ff8e,7765,7940,0
1067,1067,0,7940,0,0,1f1b,ff88,7963,7940,0
1068,1068,0,7940,0,0,e07b,ff82,8315,7940,0
1069,1069,0,7940,0,0,e18a,ff7d,8586,7940,0
1070,1070,0,7940,0,0,e19b,ff77,8603,7940,0
1071,1071,0,7940,0,0,e0c4,ff71,8388,7940,0
1072,1072,0,7940,0,0,1f64,ff6a,8036,7940,0
1073,1073,0,7940,0,0,1f63,ff64,8039,7940,0
1074,1074,0,7940,0,0,1e6f,ff5d,7791,7940,0
1075,1075,0,7940,0,0,1f6f,ff57,8047,7940,0
1076,1076,0,7940,0,0,1f66,ff50,8034,7940,0
1077,1077,0,7940,0,0,e1bf,ff49,8638,7940,0
1078,1078,0,7940,0,0,e1ef,ff42,8687,7940,0
1079,1079,0,7940,0,0,e166,ff3b,8550,7940,0
1080,1080,0,7940,0,0,e060,ff33,8288,7940,0
1081,1081,0,7940,0,0,1eee,ff2c,7918,7940,0
1082,1082,0,7940,0,0,1e27,ff24,7719,7940,0
1083,1083,0,7940,0,0,1e7e,ff1c,7806,7940,0
1084,1084,0,7940,0,0,1faf,ff14,8111,7940,0
1085,1085,0,7940,0,0,e0f3,ff0c,8435,7940,0
1086,1086,0,7940,0,0,e1b0,ff03,8624,7940,0
1087,1087,0,7940,0,0,e158,fefb,8536,7940,0
1088,1088,0,7940,0,0,e008,fef2,8200,7940,0
1089,1089,0,7940,0,0,1ec2,fee9,7874,7940,0
1090,1090,0,7940,0,0,1e3a,fee0,7738,7940,0
1091,1091,0,7940,0,0,1ece,fed7,7886,7940,0
1092,1092,0,7940,0,0,e00a,fedf,8202,7940,0
1093,1093,0,7940,0,0,e146,fecd,8518,7940,0
1094,1094,0,7940,0,0,e1be,fec4,8638,7940,0
1095,1095,0,7940,0,0,e10e,feba,8462,7940,0
1096,1096,0,7940,0,0,1fc8,feb0,8136,7940,0
1097,1097,0,7940,0,0,1ea9,fea6,7849,7940,0
1098,1098,0,7940,0,0,1e64,fe9c,7780,7940,0
1099,1099,0,7940,0,0,1f1a,fe91,7962,7940,0
1100,1100,0,7940,0,0,e078,fe86,8312,7940,0
1101,1101,0,7940,0,0,e173,fe7c,8563,7940,0
1102,1102,0,7940,0,0,e1ab,fe71,8619,7940,0
1103,1103,0,7940,0,0,e0f7,fe65,8439,7940,0
1104,1104,0,7940,0,0,1fa2,fe5a,8098,7940,0
1105,1105,0,7940,0,0,1e82,fe4e,7810,7940,0
1106,1106,0,7940,0,0,1e6c,fe43,7788,7940,0
1107,1107,0,7940,0,0,1f74,fe37,8052,7940,0
1108,1108,0,7940,0,0,ebf0,fe2a,8948,7940,0
1109,1109,0,7940,0,0,e1f6,fe1e,8630,7940,0
1110,1110,0,7940,0,0,e1be,fe12,8638,7940,0
1111,1111,0,7940,0,0,e1fc,fe05,8700,7940,0
1112,1112,0,7940,0,0,efcc,fdf8,12236,7940,0
1113,1113,0,7940,0,0,1f57,fdeb,8021,7940,0
1114,1114,0,7940,0,0,1ede,fdde,7894,7940,0
1115,1115,0,7940,0,0,1ed9,fdd0,8152,7940,0
1116,1116,0,7940,0,0,1fd1,fdc3,8145,7940,0
1117,1117,0,7940,0,0,e123,fdb5,8483,7940,0
1118,1118,0,7940,0,0,e1d7,fda7,8663,7940,0
1119,1119,0,7940,0,0,e17d,fd99,8573,7940,0
1120,1120,0,7940,0,0,e04c,fd7c,8268,7940,0
1121,1121,0,7940,0,0,1f2b,fd6d,7979,7940,0
1122,1122,0,7940,0,0,1e6e,fd5e,7790,7940,0
1123,1123,0,7940,0,0,1ecd,fd4f,7885,7940,0
1124,1124,0,7940,0,0,e00b,fd40,8203,7940,0
1125,1125,0,7940,0,0,e15c,fd30,8540,7940,0
1126,1126,0,7940,0,0,e1d2,fd21,8658,7940,0
1127,1127,0,7940,0,0,e14c,fd11,8524,7940,0
1128,1128,0,7940,0,0,e00b,fd11,8203,7940,0
1129,1129,0,7940,0,0,1ecd,fd01,7885,7940,0
1130,1130,0,7940,0,0,1e5c,fcf1,7772,7940,0
1131,1131,0,7940,0,0,1f14,fce1,7956,7940,0
1132,1132,0,7940,0,0,e071,fcd0,8305,7940,0
1133,1133,0,7940,0,0,e175,fcc0,8565,7940,0
1134,1134,0,7940,0,0,e187,fcaf,8583,7940,0
1135,1135,0,7940,0,0,e0d0,fc9e,8400,7940,0
1136,1136,0,7940,0,0,1fd2,fc8d,8146,7940,0
1137,1137,0,7940,0,0,1eb2,fc7b,7858,7940,0
1138,1138,0,7940,0,0,1e7c,fc6a,7804,7940,0
1139,1139,0,7940,0,0,1f3b,fc58,7995,7940,0
1140,1140,0,7940,0,0,e098,fc47,8344,7940,0
1141,1141,0,7940,0,0,e1cc,fc35,8652,7940,0
1142,1142,0,7940,0,0,e1b5,fc23,8629,7940,0
1143,1143,0,7940,0,0,e0b1,fc11,8369,7940,0
1144,1144,0,7940,0,0,5ff7,fbfe,8055,7940,0
1145,1145,0,7940,0,0,1fff,fbec,8183,7940,0
1146,1146,0,7940,0,0,1ef8,fbda,7928,7940,0
1147,1147,0,7940,0,0,1f76,fbc7,8054,7940,0
1148,1148,0,7940,0,0,1ff6,fbb4,8182,7940,0
1149,1149,0,7940,0,0,e1d2,fba1,8658,7940,0
1150,1150,0,7940,0,0,e1da,fb8e,8666,7940,0
1151,1151,0,7940,0,0,e18a,fb7b,8586,7940,0
1152,1152,0,7940,0,0,e071,fb68,8305,7940,0
1153,1153,0,7940,0,0,1f14,fb55,7956,7940,0
1154,1154,0,7940,0,0,1e40,fb41,7744,7940,0
1155,1155,0,7940,0,0,1e94,fb2e,7828,7940,0
1156,1156,0,7940,0,0,1fc3,fb1a,8131,7940,0
1157,1157,0,7940,0,0,e12e,fb07,8494,7940,0
1158,1158,0,7940,0,0,e1c4,faf3,8644,7940,0
1159,1159,0,7940,0,0,e13b,fadf,8507,7940,0
1160,1160,0,7940,0,0,e00e,facc,8206,7940,0
1161,1161,0,7940,0,0,1ecd,fab8,7885,7940,0
1162,1162,0,7940,0,0,1e1e,faa4,7710,7940,0
1163,1163,0,7940,0,0,1ead,fa90,7853,7940,0
1164,1164,0,7940,0,0,e00a,fab0,8202,7940,0
1165,1165,0,7940,0,0,e12c,fa7c,8492,7940,0
1166,1166,0,7940,0,0,e199,fa68,8601,7940,0
1167,1167,0,7940,0,0,e0f3,fa54,8435,7940,0
1168,1168,0,7940,0,0,1f9a,fa40,8090,7940,0
1169,1169,0,7940,0,0,1e75,fa2c,7797,7940,0
1170,1170,0,7940,0,0,1e27,fa18,7719,7940,0
1171,1171,0,7940,0,0,1efd,fa04,7933,7940,0
1172,1172,0,7940,0,0,e068,f9f0,8296,7940,0
1173,1173,0,7940,0,0,e13b,f9dc,8507,7940,0
1174,1174,0,7940,0,0,e172,f9c8,8562,7940,0
1175,1175,0,7940,0,0,e0b9,f9b4,8377,7940,0
1176,1176,0,7940,0,0,1f64,f9a1,8036,7940,0
1177,1177,0,7940,0,0,1e6f,f98d,7791,7940,0
1178,1178,0,7940,0,0,1e3e,f979,7742,7940,0
1179,1179,0,7940,0,0,1f3a,f965,7994,7940,0
1180,1180,0,7940,0,0,ef7f,f952,9087,7940,0
1181,1181,0,7940,0,0,e17f,f93f,8575,7940,0
1182,1182,0,7940,0,0,e17e,f92b,8574,7940,0
1183,1183,0,7940,0,0,e17d,f905,8573,7940,0
1184,1184,0,7940,0,0,ec7d,f8df,12149,7940,0
1185,1185,0,7940,0,0,1f0d,f8cd,7949,7940,0
1186,1186,0,7940,0,0,1e67,f8ba,7782,7940,0
1187,1187,0,7940,0,0,1e6b,f8a8,8035,7940,0
1188,1188,0,7940,0,0,1f69,f896,8041,7940,0
1189,1189,0,7940,0,0,e0c2,f884,8386,7940,0
1190,1190,0,7940,0,0,e18c,f872,8588,7940,0
1191,1191,0,7940,0,0,e145,f860,8517,7940,0
1192,1192,0,7940,0,0,e018,f84f,8216,7940,0
1193,1193,0,7940,0,0,1eae,f83e,7854,7940,0
1194,1194,0,7940,0,0,1e19,f82d,7705,7940,0
1195,1195,0,7940,0,0,1e85,f81d,7813,7940,0
1196,1196,0,7940,0,0,1fb8,f80d,8120,7940,0
1197,1197,0,7940,0,0,e117,f7fd,8471,7940,0
1198,1198,0,7940,0,0,e187,f7ed,8583,7940,0
1199,1199,0,7940,0,0,e101,f7cd,8449,7940,0
1200,1200,0,7940,0,0,1fdf,f7de,8159,7940,0
1201,1201,0,7940,0,0,1e84,f7cf,7812,7940,0
1202,1202,0,7940,0,0,1e15,f7c0,7701,7940,0
1203,1203,0,7940,0,0,1ecd,f7b2,7885,7940,0
1204,1204,0,7940,0,0,e02b,f7a4,8235,7940,0
1205,1205,0,7940,0,0,e152,f796,8530,7940,0
1206,1206,0,7940,0,0,e18a,f789,8586,7940,0
1207,1207,0,7940,0,0,e0aa,f77c,8362,7940,0
1208,1208,0,7940,0,0,1f8a,f770,8074,7940,0
1209,1209,0,7940,0,0,1e53,f764,7763,7940,0
1210,1210,0,7940,0,0,1e36,f758,7734,7940,0
1211,1211,0,7940,0,0,1f25,f74d,7973,7940,0
1212,1212,0,7940,0,0,e078,f742,8312,7940,0
1213,1213,0,7940,0,0,e151,f738,8529,7940,0
1214,1214,0,7940,0,0,e169,f72f,8553,7940,0
1215,1215,0,7940,0,0,e0a0,f726,8353,7940,0
1216,1216,0,7940,0,0,dfaa,f71d,7944,7940,0
1217,1217,0,7940,0,0,1f2e,f715,7982,7940,0
1218,1218,0,7940,0,0,1e7e,f70d,7806,7940,0
1219,1219,0,7940,0,0,1f7f,f707,8063,7940,0
1220,1220,0,7940,0,0,1f7d,f700,8061,7940,0
1221,1221,0,7940,0,0,e1d5,f6fa,8661,7940,0
1222,1222,0,7940,0,0,e1d5,f6f5,8661,7940,0
1223,1223,0,7940,0,0,e14a,f6f1,8522,7940,0
1224,1224,0,7940,0,0,e046,f6ed,8262,7940,0
1225,1225,0,7940,0,0,1f1c,f6ea,7964,7940,0
1226,1226,0,7940,0,0,1e41,f6e7,7745,7940,0
1227,1227,0,7940,0,0,1ea0,f6e5,7840,7940,0
1228,1228,0,7940,0,0,1fd3,f6e4,8147,7940,0
1229,1229,0,7940,0,0,e10a,f6e4,8458,7940,0
1230,1230,0,7940,0,0,e1c2,f6e4,8642,7940,0
1231,1231,0,7940,0,0,e15c,f6e5,8540,7940,0
1232,1232,0,7940,0,0,e015,f6e7,8213,7940,0
1233,1233,0,7940,0,0,1ecb,f6e9,7883,7940,0
1234,1234,0,7940,0,0,1e32,f6ed,7730,7940,0
1235,1235,0,7940,0,0,1ecc,f6e1,7884,7940,0
1236,1236,0,7940,0,0,e038,f6f1,8248,7940,0
1237,1237,0,7940,0,0,e172,f6f6,8562,7940,0
1238,1238,0,7940,0,0,e1cb,f6fb,8651,7940,0
1239,1239,0,7940,0,0,e103,f702,8451,7940,0
1240,1240,0,7940,0,0,1fbf,f70a,8127,7940,0
1241,1241,0,7940,0,0,1eb5,f712,7861,7940,0
1242,1242,0,7940,0,0,1e6f,f71b,7791,7940,0
1243,1243,0,7940,0,0,1f0d,f726,7949,7940,0
1244,1244,0,7940,0,0,e07a,f731,8314,7940,0
1245,1245,0,7940,0,0,e186,f73d,8582,7940,0
1246,1246,0,7940,0,0,e1cf,f74a,8655,7940,0
1247,1247,0,7940,0,0,e0fc,f758,8444,7940,0
1248,1248,0,7940,0,0,1f84,f767,8068,7940,0
1249,1249,0,7940,0,0,1e71,f777,7793,7940,0
1250,1250,0,7940,0,0,1e97,f788,7863,7940,0
1251,1251,0,7940,0,0,1f7e,f79a,8063,7940,0
1252,1252,0,7940,0,0,fff6,f7ad,11262,7940,0
1253,1253,0,7940,0,0,e1d2,f7c1,8658,7940,0
1254,1254,0,7940,0,0,e1f3,f7d7,8691,7940,0
1255,1255,0,7940,0,0,e1ab,f7ed,8619,7940,0
1256,1256,0,7940,0,0,ef8f,f805,12175,7940,0
1257,1257,0,7940,0,0,1f4f,f81d,8015,7940,0
1258,1258,0,7940,0,0,1ea7,f837,7847,7940,0
1259,1259,0,7940,0,0,1eb5,f852,7861,7940,0
1260,1260,0,7940,0,0,1fb4,f86e,8116,7940,0
1261,1261,0,7940,0,0,e113,f88b,8467,7940,0
1262,1262,0,7940,0,0,e1f1,f8aa,8689,7940,0
1263,1263,0,7940,0,0,e18c,f8c9,8588,7940,0
1264,1264,0,7940,0,0,e079,f8ea,8313,7940,0
1265,1265,0,7940,0,0,1f20,f90d,7968,7940,0
1266,1266,0,7940,0,0,1e68,f930,7784,7940,0
1267,1267,0,7940,0,0,1eeb,f955,7915,7940,0
1268,1268,0,7940,0,0,e032,f97b,8242,7940,0
1269,1269,0,7940,0,0,e1ad,f9a2,8621,7940,0
1270,1270,0,7940,0,0,e245,f9ca,8773,7940,0
1271,1271,0,7940,0,0,e129,f9ee,8489,7940,0
1272,1272,0,7940,0,0,e014,f9f4,8212,7940,0
1273,1273,0,7940,0,0,1eee,fa20,7918,7940,0
1274,1274,0,7940,0,0,1e73,fa4c,7795,7940,0
1275,1275,0,7940,0,0,1f2b,fa7a,7979,7940,0
1276,1276,0,7940,0,0,e073,faa9,8307,7940,0
1277,1277,0,7940,0,0,e17e,fada,8574,7940,0
1278,1278,0,7940,0,0,e1d4,fb0c,8660,7940,0
1279,1279,0,7940,0,0,e0fc,fb40,8444,7940,0
1280,1280,0,7940,0,0,1fc8,fb75,8136,7940,0
1281,1281,0,7940,0,0,1eb7,fbab,7863,7940,0
1282,1282,0,7940,0,0,1e7c,fbe3,7804,7940,0
1283,1283,0,7940,0,0,1f5d,fc1c,8029,7940,0
1284,1284,0,7940,0,0,e0c2,fc57,8386,7940,0
1285,1285,0,7940,0,0,e1b6,fc93,8630,7940,0
1286,1286,0,7940,0,0,e1cc,fcd1,8686,7940,0
1287,1287,0,7940,0,0,e0d8,fd10,8412,7940,0
1288,1288,0,7940,0,0,ffdd,fd51,8157,7940,0
1289,1289,0,7940,0,0,1f7d,fd93,8061,7940,0
1290,1290,0,7940,0,0,1efe,fdd7,7934,7940,0
1291,1291,0,7940,0,0,1fbe,fe1c,8126,7940,0
1292,1292,0,7940,0,0,1fb8,fe63,8184,7940,0
1293,1293,0,7940,0,0,e1fb,feab,8697,7940,0
1294,1294,0,7940,0,0,e1bb,fef5,8635,7940,0
1295,1295,0,7940,0,0,e182,ff41,8578,7940,0
1296,1296,0,7940,0,0,e07b,ff8e,8315,7940,0
1297,1297,0,7940,0,0,1f27,ffdc,7975,7940,0
1298,1298,0,7940,0,0,1e53,002d,7763,7940,0
1299,1299,0,7940,0,0,1e9c,007e,7836,7940,0
1300,1300,0,7940,0,0,1fdc,00d2,8156,7940,0
1301,1301,0,7940,0,0,e0f6,0127,8438,7940,0
1302,1302,0,7940,0,0,e198,017e,8600,7940,0
1303,1303,0,7940,0,0,e13d,01d6,8509,7940,0
1304,1304,0,7940,0,0,1fff,0230,8191,7940,0
1305,1305,0,7940,0,0,1eb5,028c,7861,7940,0
1306,1306,0,7940,0,0,1e49,02e9,7753,7940,0
1307,1307,0,7940,0,0,1ec9,0348,7881,7940,0
1308,1308,0,7940,0,0,e015,03a8,8213,7940,0
1309,1309,0,7940,0,0,e139,040a,8505,7940,0
1310,1310,0,7940,0,0,e19f,046e,8607,7940,0
1311,1311,0,7940,0,0,e101,04d4,8449,7940,0
1312,1312,0,7940,0,0,1fa0,053b,8096,7940,0
1313,1313,0,7940,0,0,1e42,05a3,7746,7940,0
1314,1314,0,7940,0,0,1e1f,060e,7711,7940,0
1315,1315,0,7940,0,0,1ed7,067a,7895,7940,0
1316,1316,0,7940,0,0,e03b,06e8,8251,7940,0
1317,1317,0,7940,0,0,e15d,0757,8541,7940,0
1318,1318,0,7940,0,0,e161,07c8,8545,7940,0
1319,1319,0,7940,0,0,e088,083b,8328,7940,0
1320,1320,0,7940,0,0,1f37,08af,7991,7940,0
1321,1321,0,7940,0,0,1e1d,0926,7741,7940,0
1322,1322,0,7940,0,0,1e18,099d,7704,7940,0
1323,1323,0,7940,0,0,1f3a,0a17,7994,7940,0
1324,1324,0,7940,0,0,ffaa,0b0e,16298,7940,0
1325,1325,0,7940,0,0,e1eb,0b8d,8683,7940,0
1326,1326,0,7940,0,0,e161,0c0d,8545,7940,0
1327,1327,0,7940,0,0,e17d,0d12,8573,7940,0
1328,1328,0,7940,0,0,ecfd,0d97,12029,7940,0
1329,1329,0,7940,0,0,1eed,0e1d,7917,7940,0
1330,1330,0,7940,0,0,1df9,0ea5,7665,7940,0
1331,1331,0,7940,0,0,1e3f,0f2f,7743,7940,0
1332,1332,0,7940,0,0,1f6e,0fbb,8046,7940,0
1333,1333,0,7940,0,0,e0be,1048,8382,7940,0
1334,1334,0,7940,0,0,e16a,10d6,8554,7940,0
1335,1335,0,7940,0,0,e105,1166,8453,7940,0
1336,1336,0,7940,0,0,1fea,11f8,8170,7940,0
1337,1337,0,7940,0,0,1e8c,128b,7820,7940,0
1338,1338,0,7940,0,0,1dee,1320,7662,7940,0
1339,1339,0,7940,0,0,1e66,13b7,7782,7940,0
1340,1340,0,7940,0,0,1f8c,144f,8076,7940,0
1341,1341,0,7940,0,0,e0c1,14e8,8385,7940,0
1342,1342,0,7940,0,0,e16e,1583,8558,7940,0
1343,1343,0,7940,0,0,e0c8,1583,8392,7940,0
1344,1344,0,7940,0,0,1f85,1620,8069,7940,0
1345,1345,0,7940,0,0,1e46,16be,7750,7940,0
1346,1346,0,7940,0,0,1de6,175d,7654,7940,0
1347,1347,0,7940,0,0,1e80,17fe,7808,7940,0
1348,1348,0,7940,0,0,1fdd,18a1,8157,7940,0
1349,1349,0,7940,0,0,e10a,1945,8458,7940,0
1350,1350,0,7940,0,0,e165,19ea,8549,7940,0
1351,1351,0,7940,0,0,e0a1,1a91,8353,7940,0
1352,1352,0,7940,0,0,1f4d,1b39,8013,7940,0
1353,1353,0,7940,0,0,1e2c,1be2,7724,7940,0
1354,1354,0,7940,0,0,1e16,1c8d,7702,7940,0
1355,1355,0,7940,0,0,1ef8,1d3a,7928,7940,0
1356,1356,0,7940,0,0,e059,1de7,8281,7940,0
1357,1357,0,7940,0,0,e14c,1e96,8524,7940,0
1358,1358,0,7940,0,0,e156,1f46,8534,7940,0
1359,1359,0,7940,0,0,e15a,20aa,8286,7940,0
1360,1360,0,7940,0,0,fefa,215e,7930,7940,0
1361,1361,0,7940,0,0,1ef2,2213,7922,7940,0
1362,1362,0,7940,0,0,1e7a,22ca,7802,7940,0
1363,1363,0,7940,0,0,1f7f,2381,8063,7940,0
1364,1364,0,7940,0,0,1f3f,243a,7999,7940,0
1365,1365,0,7940,0,0,e0ac,24f4,8612,7940,0
1366,1366,0,7940,0,0,e189,25af,8585,7940,0
1367,1367,0,7940,0,0,e14e,266b,8526,7940,0
1368,1368,0,7940,0,0,e029,2728,8233,7940,0
1369,1369,0,7940,0,0,1ed3,27e6,7891,7940,0
1370,1370,0,7940,0,0,1e1a,28a6,7706,7940,0
1371,1371,0,7940,0,0,1e74,2966,7796,7940,0
1372,1372,0,7940,0,0,1fd0,2a27,8144,7940,0
1373,1373,0,7940,0,0,e10f,2ae9,8463,7940,0
1374,1374,0,7940,0,0,e197,2bac,8599,7940,0
1375,1375,0,7940,0,0,e123,2c70,8483,7940,0
1376,1376,0,7940,0,0,1ff8,2d35,8184,7940,0
1377,1377,0,7940,0,0,1ec8,2dfb,7880,7940,0
1378,1378,0,7940,0,0,1e56,2ed2,7766,7940,0
1379,1379,0,7940,0,0,1ed8,2ec2,7896,7940,0
1380,1380,0,7940,0,0,e034,2f89,8244,7940,0
1381,1381,0,7940,0,0,e152,3051,8530,7940,0
1382,1382,0,7940,0,0,e1c5,311a,8645,7940,0
1383,1383,0,7940,0,0,e10f,31e4,8463,7940,0
1384,1384,0,7940,0,0,1fc4,32ae,8132,7940,0
1385,1385,0,7940,0,0,1e9f,3379,7839,7940,0
1386,1386,0,7940,0,0,1e67,3444,7783,7940,0
1387,1387,0,7940,0,0,1f3d,3511,7997,7940,0
1388,1388,0,7940,0,0,e0a5,35dd,8357,7940,0
1389,1389,0,7940,0,0,e1a4,36ab,8612,7940,0
1390,1390,0,7940,0,0,e1b5,3779,8629,7940,0
1391,1391,0,7940,0,0,e0e3,3847,8419,7940,0
1392,1392,0,7940,0,0,1f8e,3916,8078,7940,0
1393,1393,0,7940,0,0,1e8f,39e5,7823,7940,0
1394,1394,0,7940,0,0,1ea0,3ab4,7843,7940,0
1395,1395,0,7940,0,0,1faa,3b84,8106,7940,0
1396,1396,0,7940,0,0,ffff,3c54,16378,7940,0
1397,1397,0,7940,0,0,e1f7,3d25,8695,7940,0
1398,1398,0,7940,0,0,e1f6,3df6,8694,7940,0
1399,1399,0,7940,0,0,e1be,3ec7,8638,7940,0
1400,1400,0,7940,0,0,e0ae,4069,11438,7940,0
1401,1401,0,7940,0,0,1f4a,413b,8010,7940,0
1402,1402,0,7940,0,0,1e84,420c,7876,7940,0
1403,1403,0,7940,0,0,1eee,42de,7918,7940,0
1404,1404,0,7940,0,0,1fd1,43b0,8145,7940,0
1405,1405,0,7940,0,0,e10b,4481,8459,7940,0
1406,1406,0,7940,0,0,e1ed,4553,8685,7940,0
