Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
3324,3324,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3325,3325,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3326,3326,0,458724,0,0,3d02,001c,15618,16356,0,05d072b54331d23d,0,0
3327,3327,0,458724,0,0,3abe,001c,15038,16356,0,05d072b54331d23d,0,0
3328,3328,0,458724,0,0,2e79,001c,11897,16356,0,05d072b54331d23d,0,0
3329,3329,0,458724,0,0,23c4,001c,9156,16356,0,05d072b54331d23d,0,0
3330,3330,0,458724,0,0,1add,001c,6877,16356,0,05d072b54331d23d,0,0
3331,3331,0,458724,0,0,0bcd,001c,3021,16356,0,05d072b54331d23d,0,0
3332,3332,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3333,3333,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3334,3334,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3335,3335,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3336,3336,0,458724,0,0,04ee,001c,1262,16356,0,05d072b54331d23d,0,0
3337,3337,0,458724,0,0,1b95,001c,7061,16356,0,05d072b54331d23d,0,0
3338,3338,0,458724,0,0,2887,001c,10375,16356,0,05d072b54331d23d,0,0
3339,3339,0,458724,0,0,2f60,001c,12128,16356,0,05d072b54331d23d,0,0
3340,3340,0,458724,0,0,3b83,001c,15235,16356,0,05d072b54331d23d,0,0
3341,3341,0,458724,0,0,3d87,001c,15751,16356,0,05d072b54331d23d,0,0
3342,3342,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3343,3343,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3344,3344,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3345,3345,0,458724,0,0,3f05,001c,16133,16356,0,05d072b54331d23d,0,0
3346,3346,0,458724,0,0,35b0,001c,13744,16356,0,05d072b54331d23d,0,0
3347,3347,0,458724,0,0,37ee,001c,12910,16356,0,05d072b54331d23d,0,0
3348,3348,0,458724,0,0,36ef,001c,9383,16356,0,05d072b54331d23d,0,0
3349,3349,0,458724,0,0,3cfd,001c,7421,16356,0,05d072b54331d23d,0,0
3350,3350,0,458724,0,0,1edf,001c,3807,16356,0,05d072b54331d23d,0,0
3351,3351,0,458724,0,0,0ede,001c,3806,16356,0,05d072b54331d23d,0,0
3352,3352,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3353,3353,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3354,3354,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3355,3355,0,458724,0,0,0000,001c,328,16356,0,05d072b54331d23d,0,0
3356,3356,0,458724,0,0,017f,001c,4479,16356,0,05d072b54331d23d,0,0
3357,3357,0,458724,0,0,1173,001c,4467,16356,0,05d072b54331d23d,0,0
3358,3358,0,458724,0,0,1e8e,001c,7822,16356,0,05d072b54331d23d,0,0
3359,3359,0,458724,0,0,26fb,001c,9979,16356,0,05d072b54331d23d,0,0
3360,3360,0,458724,0,0,381a,001c,14362,16356,0,05d072b54331d23d,0,0
3361,3361,0,458724,0,0,3704,001c,14084,16356,0,05d072b54331d23d,0,0
3362,3362,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3363,3363,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3364,3364,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3365,3365,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3366,3366,0,458724,0,0,3c7d,001c,15485,16356,0,05d072b54331d23d,0,0
3367,3367,0,458724,0,0,39dc,001c,14812,16356,0,05d072b54331d23d,0,0
3368,3368,0,458724,0,0,2d16,001c,11542,16356,0,05d072b54331d23d,0,0
3369,3369,0,458724,0,0,223d,001c,8765,16356,0,05d072b54331d23d,0,0
3370,3370,0,458724,0,0,1951,001c,6481,16356,0,05d072b54331d23d,0,0
3371,3371,0,458724,0,0,09d3,001c,2515,16356,0,05d072b54331d23d,0,0
3372,3372,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3373,3373,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3374,3374,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3375,3375,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3376,3376,0,458724,0,0,0723,001c,1827,16356,0,05d072b54331d23d,0,0
3377,3377,0,458724,0,0,150d,001c,5389,16356,0,05d072b54331d23d,0,0
3378,3378,0,458724,0,0,2a13,001c,10771,16356,0,05d072b54331d23d,0,0
3379,3379,0,458724,0,0,3049,001c,12361,16356,0,05d072b54331d23d,0,0
3380,3380,0,458724,0,0,3456,001c,13398,16356,0,05d072b54331d23d,0,0
3381,3381,0,458724,0,0,3e21,001c,15905,16356,0,05d072b54331d23d,0,0
3382,3382,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3383,3383,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3384,3384,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3385,3385,0,458724,0,0,3ffe,001c,15999,16356,0,05d072b54331d23d,0,0
3386,3386,0,458724,0,0,3efe,001c,14078,16356,0,05d072b54331d23d,0,0
3387,3387,0,458724,0,0,35ff,001c,13822,16356,0,05d072b54331d23d,0,0
3388,3388,0,458724,0,0,337f,001c,15229,16356,0,05d072b54331d23d,0,0
3389,3389,0,458724,0,0,2b6b,001c,15211,16356,0,05d072b54331d23d,0,0
3390,3390,0,458724,0,0,1749,001c,5961,16356,0,05d072b54331d23d,0,0
3391,3391,0,458724,0,0,0ce5,001c,3301,16356,0,05d072b54331d23d,0,0
3392,3392,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3393,3393,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3394,3394,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3395,3395,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3396,3396,0,458724,0,0,03b6,001c,950,16356,0,05d072b54331d23d,0,0
3397,3397,0,458724,0,0,1307,001c,4871,16356,0,05d072b54331d23d,0,0
3398,3398,0,458724,0,0,2057,001c,8279,16356,0,05d072b54331d23d,0,0
3399,3399,0,458724,0,0,2c40,001c,11328,16356,0,05d072b54331d23d,0,0
3400,3400,0,458724,0,0,3907,001c,14599,16356,0,05d072b54331d23d,0,0
3401,3401,0,458724,0,0,37c4,001c,14276,16356,0,05d072b54331d23d,0,0
3402,3402,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3403,3403,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3404,3404,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3405,3405,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3406,3406,0,458724,0,0,379c,001c,14236,16356,0,05d072b54331d23d,0,0
3407,3407,0,458724,0,0,38f0,001c,14576,16356,0,05d072b54331d23d,0,0
3408,3408,0,458724,0,0,27f1,001c,10225,16356,0,05d072b54331d23d,0,0
3409,3409,0,458724,0,0,20d9,001c,8409,16356,0,05d072b54331d23d,0,0
3410,3410,0,458724,0,0,1364,001c,4964,16356,0,05d072b54331d23d,0,0
3411,3411,0,458724,0,0,03c2,001c,962,16356,0,05d072b54331d23d,0,0
3412,3412,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3413,3413,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3414,3414,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3415,3415,0,458724,0,0,0058,001c,88,16356,0,05d072b54331d23d,0,0
3416,3416,0,458724,0,0,0cd6,001c,3286,16356,0,05d072b54331d23d,0,0
3417,3417,0,458724,0,0,167a,001c,5754,16356,0,05d072b54331d23d,0,0
3418,3418,0,458724,0,0,2f5f,001c,11103,16356,0,05d072b54331d23d,0,0
3419,3419,0,458724,0,0,3b72,001c,12659,16356,0,05d072b54331d23d,0,0
3420,3420,0,458724,0,0,3572,001c,13618,16356,0,05d072b54331d23d,0,0
3421,3421,0,458724,0,0,3fb2,001c,16306,16356,0,05d072b54331d23d,0,0
3422,3422,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3423,3423,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3424,3424,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3425,3425,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3426,3426,0,458724,0,0,3dfb,001c,15867,16356,0,05d072b54331d23d,0,0
3427,3427,0,458724,0,0,345a,001c,13402,16356,0,05d072b54331d23d,0,0
3428,3428,0,458724,0,0,3011,001c,12305,16356,0,05d072b54331d23d,0,0
3429,3429,0,458724,0,0,29e7,001c,10727,16356,0,05d072b54331d23d,0,0
3430,3430,0,458724,0,0,159c,001c,5532,16356,0,05d072b54331d23d,0,0
3431,3431,0,458724,0,0,06f3,001c,1779,16356,0,05d072b54331d23d,0,0
3432,3432,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3433,3433,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3434,3434,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3435,3435,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3436,3436,0,458724,0,0,0a1b,001c,2587,16356,0,05d072b54331d23d,0,0
3437,3437,0,458724,0,0,1905,001c,6405,16356,0,05d072b54331d23d,0,0
3438,3438,0,458724,0,0,21e5,001c,8677,16356,0,05d072b54331d23d,0,0
3439,3439,0,458724,0,0,2d4d,001c,11597,16356,0,05d072b54331d23d,0,0
3440,3440,0,458724,0,0,3a3a,001c,14906,16356,0,05d072b54331d23d,0,0
3441,3441,0,458724,0,0,3c93,001c,15507,16356,0,05d072b54331d23d,0,0
3442,3442,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3443,3443,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3444,3444,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3445,3445,0,458724,0,0,3fd1,001c,16337,16356,0,05d072b54331d23d,0,0
3446,3446,0,458724,0,0,36ef,001c,14063,16356,0,05d072b54331d23d,0,0
3447,3447,0,458724,0,0,3827,001c,14375,16356,0,05d072b54331d23d,0,0
3448,3448,0,458724,0,0,26d1,001c,9937,16356,0,05d072b54331d23d,0,0
3449,3449,0,458724,0,0,1f32,001c,7986,16356,0,05d072b54331d23d,0,0
3450,3450,0,458724,0,0,11a5,001c,4517,16356,0,05d072b54331d23d,0,0
3451,3451,0,458724,0,0,01dc,001c,476,16356,0,05d072b54331d23d,0,0
3452,3452,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3453,3453,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3454,3454,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3455,3455,0,458724,0,0,012e,001c,302,16356,0,05d072b54331d23d,0,0
3456,3456,0,458724,0,0,0ffe,001c,3830,16356,0,05d072b54331d23d,0,0
3457,3457,0,458724,0,0,1ed6,001c,7766,16356,0,05d072b54331d23d,0,0
3458,3458,0,458724,0,0,1cf6,001c,15606,16356,0,05d072b54331d23d,0,0
3459,3459,0,458724,0,0,36b6,001c,14006,16356,0,05d072b54331d23d,0,0
3460,3460,0,458724,0,0,32ff,001c,14333,16356,0,05d072b54331d23d,0,0
3461,3461,0,458724,0,0,35ff,001c,14335,16356,0,05d072b54331d23d,0,0
3462,3462,0,458724,0,0,3f2e,001c,16382,16356,0,05d072b54331d23d,0,0
3463,3463,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3464,3464,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3465,3465,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3466,3466,0,458724,0,0,3d6b,001c,15723,16356,0,05d072b54331d23d,0,0
3467,3467,0,458724,0,0,3b61,001c,15201,16356,0,05d072b54331d23d,0,0
3468,3468,0,458724,0,0,2f1d,001c,12061,16356,0,05d072b54331d23d,0,0
3469,3469,0,458724,0,0,28a5,001c,10405,16356,0,05d072b54331d23d,0,0
3470,3470,0,458724,0,0,1bcc,001c,7116,16356,0,05d072b54331d23d,0,0
3471,3471,0,458724,0,0,050a,001c,1290,16356,0,05d072b54331d23d,0,0
3472,3472,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3473,3473,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3474,3474,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3475,3475,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3476,3476,0,458724,0,0,0bef,001c,3055,16356,0,05d072b54331d23d,0,0
3477,3477,0,458724,0,0,1a85,001c,6789,16356,0,05d072b54331d23d,0,0
3478,3478,0,458724,0,0,236b,001c,9067,16356,0,05d072b54331d23d,0,0
3479,3479,0,458724,0,0,2e8a,001c,11914,16356,0,05d072b54331d23d,0,0
3480,3480,0,458724,0,0,3afc,001c,15100,16356,0,05d072b54331d23d,0,0
3481,3481,0,458724,0,0,3d3c,001c,15676,16356,0,05d072b54331d23d,0,0
3482,3482,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3483,3483,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3484,3484,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3485,3485,0,458724,0,0,3f5e,001c,16222,16356,0,05d072b54331d23d,0,0
3486,3486,0,458724,0,0,363e,001c,13886,16356,0,05d072b54331d23d,0,0
3487,3487,0,458724,0,0,330a,001c,13066,16356,0,05d072b54331d23d,0,0
3488,3488,0,458724,0,0,255c,001c,9564,16356,0,05d072b54331d23d,0,0
3489,3489,0,458724,0,0,1dc9,001c,7625,16356,0,05d072b54331d23d,0,0
3490,3490,0,458724,0,0,1d81,001c,4097,16356,0,05d072b54331d23d,0,0
3491,3491,0,458724,0,0,0000,001c,1,16356,0,05d072b54331d23d,0,0
3492,3492,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3493,3493,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3494,3494,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3495,3495,0,458724,0,0,025c,001c,604,16356,0,05d072b54331d23d,0,0
3496,3496,0,458724,0,0,125e,001c,4830,16356,0,05d072b54331d23d,0,0
3497,3497,0,458724,0,0,109a,001c,7642,16356,0,05d072b54331d23d,0,0
3498,3498,0,458724,0,0,1dd3,001c,7635,16356,0,05d072b54331d23d,0,0
3499,3499,0,458724,0,0,2650,001c,9808,16356,0,05d072b54331d23d,0,0
3500,3500,0,458724,0,0,3389,001c,13193,16356,0,05d072b54331d23d,0,0
3501,3501,0,458724,0,0,36b2,001c,14002,16356,0,05d072b54331d23d,0,0
3502,3502,0,458724,0,0,3fbd,001c,16317,16356,0,05d072b54331d23d,0,0
3503,3503,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3504,3504,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3505,3505,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3506,3506,0,458724,0,0,3cc0,001c,15552,16356,0,05d072b54331d23d,0,0
3507,3507,0,458724,0,0,3a7b,001c,14971,16356,0,05d072b54331d23d,0,0
3508,3508,0,458724,0,0,2de0,001c,11744,16356,0,05d072b54331d23d,0,0
3509,3509,0,458724,0,0,233a,001c,9018,16356,0,05d072b54331d23d,0,0
3510,3510,0,458724,0,0,1a4a,001c,6730,16356,0,05d072b54331d23d,0,0
3511,3511,0,458724,0,0,0b1d,001c,2845,16356,0,05d072b54331d23d,0,0
3512,3512,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3513,3513,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3514,3514,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3515,3515,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3516,3516,0,458724,0,0,05ce,001c,1486,16356,0,05d072b54331d23d,0,0
3517,3517,0,458724,0,0,1bfc,001c,7164,16356,0,05d072b54331d23d,0,0
3518,3518,0,458724,0,0,28fb,001c,10491,16356,0,05d072b54331d23d,0,0
3519,3519,0,458724,0,0,2f9d,001c,12189,16356,0,05d072b54331d23d,0,0
3520,3520,0,458724,0,0,3baf,001c,15279,16356,0,05d072b54331d23d,0,0
3521,3521,0,458724,0,0,3da6,001c,15782,16356,0,05d072b54331d23d,0,0
3522,3522,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3523,3523,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3524,3524,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3525,3525,0,458724,0,0,3f61,001c,16225,16356,0,05d072b54331d23d,0,0
3526,3526,0,458724,0,0,3fea,001c,13803,16356,0,05d072b54331d23d,0,0
3527,3527,0,458724,0,0,35e8,001c,12778,16356,0,05d072b54331d23d,0,0
3528,3528,0,458724,0,0,35fd,001c,9533,16356,0,05d072b54331d23d,0,0
3529,3529,0,458724,0,0,3c3d,001c,7229,16356,0,05d072b54331d23d,0,0
3530,3530,0,458724,0,0,1e39,001c,7737,16356,0,05d072b54331d23d,0,0
3531,3531,0,458724,0,0,0e00,001c,3584,16356,0,05d072b54331d23d,0,0
3532,3532,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3533,3533,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3534,3534,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3535,3535,0,458724,0,0,0000,001c,192,16356,0,05d072b54331d23d,0,0
3536,3536,0,458724,0,0,02df,001c,735,16356,0,05d072b54331d23d,0,0
3537,3537,0,458724,0,0,1239,001c,4665,16356,0,05d072b54331d23d,0,0
3538,3538,0,458724,0,0,1f4f,001c,8015,16356,0,05d072b54331d23d,0,0
3539,3539,0,458724,0,0,277e,001c,10110,16356,0,05d072b54331d23d,0,0
3540,3540,0,458724,0,0,3869,001c,14441,16356,0,05d072b54331d23d,0,0
3541,3541,0,458724,0,0,3783,001c,14211,16356,0,05d072b54331d23d,0,0
3542,3542,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3543,3543,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3544,3544,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3545,3545,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3546,3546,0,458724,0,0,3c17,001c,15383,16356,0,05d072b54331d23d,0,0
3547,3547,0,458724,0,0,397c,001c,14716,16356,0,05d072b54331d23d,0,0
3548,3548,0,458724,0,0,2caf,001c,11439,16356,0,05d072b54331d23d,0,0
3549,3549,0,458724,0,0,21e3,001c,8675,16356,0,05d072b54331d23d,0,0
3550,3550,0,458724,0,0,1866,001c,6246,16356,0,05d072b54331d23d,0,0
3551,3551,0,458724,0,0,0921,001c,2337,16356,0,05d072b54331d23d,0,0
3552,3552,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3553,3553,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3554,3554,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3555,3555,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3556,3556,0,458724,0,0,07e3,001c,2019,16356,0,05d072b54331d23d,0,0
3557,3557,0,458724,0,0,15a0,001c,5536,16356,0,05d072b54331d23d,0,0
3558,3558,0,458724,0,0,2a6a,001c,10858,16356,0,05d072b54331d23d,0,0
3559,3559,0,458724,0,0,30cc,001c,12492,16356,0,05d072b54331d23d,0,0
3560,3560,0,458724,0,0,34b7,001c,13495,16356,0,05d072b54331d23d,0,0
3561,3561,0,458724,0,0,3ebc,001c,15932,16356,0,05d072b54331d23d,0,0
3562,3562,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3563,3563,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3564,3564,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3565,3565,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3566,3566,0,458724,0,0,3efc,001c,16124,16356,0,05d072b54331d23d,0,0
3567,3567,0,458724,0,0,34fc,001c,13564,16356,0,05d072b54331d23d,0,0
3568,3568,0,458724,0,0,3afc,001c,15100,16356,0,05d072b54331d23d,0,0
3569,3569,0,458724,0,0,2af4,001c,10996,16356,0,05d072b54331d23d,0,0
3570,3570,0,458724,0,0,16c0,001c,5824,16356,0,05d072b54331d23d,0,0
3571,3571,0,458724,0,0,0c29,001c,3113,16356,0,05d072b54331d23d,0,0
3572,3572,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3573,3573,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3574,3574,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3575,3575,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3576,3576,0,458724,0,0,0845,001c,2117,16356,0,05d072b54331d23d,0,0
3577,3577,0,458724,0,0,13b7,001c,5047,16356,0,05d072b54331d23d,0,0
3578,3578,0,458724,0,0,20b9,001c,8377,16356,0,05d072b54331d23d,0,0
3579,3579,0,458724,0,0,2ca0,001c,11424,16356,0,05d072b54331d23d,0,0
3580,3580,0,458724,0,0,3965,001c,14693,16356,0,05d072b54331d23d,0,0
3581,3581,0,458724,0,0,3c01,001c,15361,16356,0,05d072b54331d23d,0,0
3582,3582,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3583,3583,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3584,3584,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3585,3585,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3586,3586,0,458724,0,0,3786,001c,14214,16356,0,05d072b54331d23d,0,0
3587,3587,0,458724,0,0,38cf,001c,14543,16356,0,05d072b54331d23d,0,0
3588,3588,0,458724,0,0,279b,001c,10139,16356,0,05d072b54331d23d,0,0
3589,3589,0,458724,0,0,2034,001c,8244,16356,0,05d072b54331d23d,0,0
3590,3590,0,458724,0,0,12fb,001c,4859,16356,0,05d072b54331d23d,0,0
3591,3591,0,458724,0,0,0340,001c,832,16356,0,05d072b54331d23d,0,0
3592,3592,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3593,3593,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3594,3594,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3595,3595,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3596,3596,0,458724,0,0,0dc2,001c,3522,16356,0,05d072b54331d23d,0,0
3597,3597,0,458724,0,0,1f84,001c,5892,16356,0,05d072b54331d23d,0,0
3598,3598,0,458724,0,0,3fc1,001c,11201,16356,0,05d072b54331d23d,0,0
3599,3599,0,458724,0,0,3bfd,001c,12733,16356,0,05d072b54331d23d,0,0
3600,3600,0,458724,0,0,35fc,001c,13692,16356,0,05d072b54331d23d,0,0
3601,3601,0,458724,0,0,3f6c,001c,16236,16356,0,05d072b54331d23d,0,0
3602,3602,0,458724,0,0,3fff,001c,16382,16356,0,05d072b54331d23d,0,0
3603,3603,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3604,3604,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3605,3605,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3606,3606,0,458724,0,0,3ddf,001c,16351,16356,0,05d072b54331d23d,0,0
3607,3607,0,458724,0,0,3be5,001c,15333,16356,0,05d072b54331d23d,0,0
3608,3608,0,458724,0,0,2fd4,001c,12244,16356,0,05d072b54331d23d,0,0
3609,3609,0,458724,0,0,297b,001c,10619,16356,0,05d072b54331d23d,0,0
3610,3610,0,458724,0,0,150e,001c,5390,16356,0,05d072b54331d23d,0,0
3611,3611,0,458724,0,0,0684,001c,1668,16356,0,05d072b54331d23d,0,0
3612,3612,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3613,3613,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3614,3614,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3615,3615,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3616,3616,0,458724,0,0,0a76,001c,2678,16356,0,05d072b54331d23d,0,0
3617,3617,0,458724,0,0,197b,001c,6523,16356,0,05d072b54331d23d,0,0
3618,3618,0,458724,0,0,2294,001c,8852,16356,0,05d072b54331d23d,0,0
3619,3619,0,458724,0,0,2dca,001c,11722,16356,0,05d072b54331d23d,0,0
3620,3620,0,458724,0,0,3a5f,001c,14943,16356,0,05d072b54331d23d,0,0
3621,3621,0,458724,0,0,3cc6,001c,15558,16356,0,05d072b54331d23d,0,0
3622,3622,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3623,3623,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3624,3624,0,458724,0,0,3fff,001c,16383,16356,0,05d072b54331d23d,0,0
3625,3625,0,458724,0,0,3f93,001c,16275,16356,0,05d072b54331d23d,0,0
3626,3626,0,458724,0,0,36db,001c,14043,16356,0,05d072b54331d23d,0,0
3627,3627,0,458724,0,0,33cb,001c,13259,16356,0,05d072b54331d23d,0,0
3628,3628,0,458724,0,0,2674,001c,9844,16356,0,05d072b54331d23d,0,0
3629,3629,0,458724,0,0,1eed,001c,7917,16356,0,05d072b54331d23d,0,0
3630,3630,0,458724,0,0,1158,001c,4440,16356,0,05d072b54331d23d,0,0
3631,3631,0,458724,0,0,0133,001c,307,16356,0,05d072b54331d23d,0,0
3632,3632,0,458724,0,0,0100,001c,0,16356,0,05d072b54331d23d,0,0
3633,3633,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3634,3634,0,458724,0,0,0000,001c,0,16356,0,05d072b54331d23d,0,0
3635,3635,0,458724,0,0,01df,001c,479,16356,0,05d072b54331d23d,0,0
3636,3636,0,458724,0,0,0fdf,001c,3999,16356,0,05d072b54331d23d,0,0
